Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:39:48.231 	53.552950	30.239991	7.497809	3.490689	2.240318	51.794801	30.343057	7.686011	4.306243	2.591797	69.927295	94.373205	94.212480	52.516068	28.865848	18.618084
오후 3:39:49.273 	53.514117	30.297952	7.477438	3.486248	2.236301	51.818907	30.472580	7.650423	4.239955	2.529185	69.502262	94.096743	93.594398	49.557113	27.678183	22.764705
오후 3:39:50.243 	53.489586	30.358884	7.455788	3.487480	2.227803	51.836333	30.568838	7.633609	4.200971	2.479125	69.226423	94.086071	94.270130	47.780910	28.808378	23.410713
오후 3:39:51.327 	53.523641	30.418445	7.328668	3.464851	2.214367	51.917706	30.610975	7.501015	4.183080	2.441636	69.082366	94.571430	91.773576	45.729518	31.961380	22.309102
오후 3:39:52.303 	53.599202	30.429021	7.307174	3.432583	2.198771	51.987136	30.667901	7.477876	4.131846	2.415324	68.713360	91.602940	88.457635	43.585379	34.778949	21.635671
오후 3:39:53.276 	53.665550	30.496443	7.269968	3.401224	2.152934	52.017604	30.736089	7.448844	4.128753	2.373927	68.321876	85.471609	76.999099	40.797245	37.211972	21.990783
오후 3:39:54.292 	52.946863	29.751125	7.807142	3.697683	2.280726	51.355629	29.863186	8.042856	4.419200	2.455152	68.211546	85.800560	77.149864	38.460890	37.734814	23.804296
오후 3:39:55.273 	54.619517	29.239563	7.392329	3.438595	2.159017	53.055101	29.470409	7.508449	4.172313	2.387831	68.037584	86.888479	77.187889	32.872823	37.993061	29.134116
오후 3:39:56.342 	54.731004	29.578981	7.225034	3.347078	2.106298	53.305425	29.799300	7.352046	3.987512	2.285359	67.950935	87.532810	77.238054	26.508235	41.657441	31.834324
오후 3:39:57.278 	54.961684	29.401699	7.162731	3.377025	2.111008	53.510249	29.798741	7.270646	3.960883	2.249526	67.855422	88.501513	77.292743	22.666366	49.420419	27.913215
오후 3:39:58.284 	55.069095	29.476711	7.059327	3.337445	2.054728	53.648184	29.909200	7.140109	3.883923	2.199940	67.714916	90.284463	77.292743	16.037038	56.551076	27.411885
오후 3:39:59.272 	55.185282	29.556841	7.039105	3.294623	1.986217	53.829621	29.879957	7.118089	3.874341	2.144506	68.087850	95.307025	91.998360	13.079183	58.177895	28.742922
오후 3:40:00.289 	50.832386	30.289416	8.881023	4.140456	2.187719	50.370509	30.460031	8.523650	4.496202	2.309933	68.492669	100.358784	91.691646	10.333808	57.318848	32.347344
오후 3:40:01.370 	54.519611	29.802178	7.193640	3.389033	2.050080	53.409892	29.989380	7.221203	3.964584	2.186010	68.404858	100.983422	101.647985	6.247206	63.299310	30.453485
오후 3:40:02.291 	54.686224	29.686740	7.191589	3.375881	2.019048	53.597345	29.910785	7.207607	3.925573	2.172410	68.377175	101.212035	101.592544	4.565005	64.248178	31.186818
오후 3:40:03.307 	54.795562	29.621607	7.152115	3.348438	2.014563	53.665330	29.910285	7.187755	3.901991	2.161251	68.038708	95.533648	83.222952	3.485737	64.141056	32.373207
오후 3:40:04.285 	54.984013	29.547201	7.050809	3.354373	2.022395	53.799253	29.903568	7.140111	3.830636	2.146702	67.886041	97.206672	83.600253	3.334149	59.683380	36.982471
오후 3:40:05.352 	55.200724	29.492486	6.989980	3.328959	2.002691	53.927487	29.881891	7.124715	3.823273	2.123121	67.747846	98.921269	83.600253	5.902202	54.541127	39.556671
오후 3:40:06.350 	55.628594	29.067459	7.007766	3.322415	1.990269	54.262311	29.555750	7.149323	3.795354	2.113890	67.711089	99.194984	83.890641	8.051230	53.488451	38.460319
오후 3:40:07.322 	56.363088	28.084642	7.202671	3.469506	2.070904	54.788184	28.816039	7.337074	3.930131	2.110616	67.587327	99.806113	83.835203	11.164011	51.476680	37.359309
오후 3:40:08.328 	56.398312	28.121426	7.223502	3.417049	2.028740	54.880065	28.902453	7.323432	3.837595	2.047505	67.477697	100.693892	83.857951	17.174852	45.717803	37.107345
오후 3:40:09.329 	56.521160	28.117149	7.163590	3.385608	2.015438	54.986801	28.961899	7.286194	3.801030	1.993604	67.423015	101.042115	83.971599	21.117759	44.521648	34.360592
오후 3:40:10.356 	55.649528	29.175713	7.032235	3.422682	2.014217	54.079891	30.122501	7.053331	3.752916	1.937226	67.345700	101.584348	83.533206	23.541859	43.449956	33.008185
오후 3:40:11.377 	55.218466	29.472400	7.272466	3.419742	1.849168	53.768098	30.623142	7.331359	3.528379	1.753272	67.159962	102.266013	83.548903	24.856385	41.200147	33.943468
오후 3:40:12.361 	49.575531	32.769424	8.389887	4.133558	2.071882	48.419778	33.804550	8.438389	4.145486	1.897518	66.978265	102.225815	84.824080	26.013917	40.668040	33.318043
오후 3:40:13.327 	44.677525	35.596868	8.942288	4.700277	2.479658	43.596234	36.403195	9.062803	4.678315	2.380258	67.110304	105.379437	91.218465	27.414764	39.952486	32.632750
오후 3:40:14.329 	40.552371	37.561345	9.575860	5.243056	2.977350	39.817387	38.437261	9.249777	5.227456	2.933186	67.268562	109.275286	91.113857	29.877624	38.342349	31.780027
오후 3:40:15.330 	46.237823	35.912954	7.298568	3.885651	2.403669	44.742512	37.118772	7.387125	4.030024	2.458941	66.960016	106.146588	94.285836	30.228674	38.284626	31.486700
오후 3:40:16.390 	47.970144	34.873717	6.893823	3.848949	2.380735	47.273479	35.216141	6.655677	4.154105	2.608749	66.882569	105.132287	94.100700	31.448112	38.646305	29.905583
오후 3:40:17.360 	47.925214	34.633156	7.033755	4.016922	2.503923	47.283701	34.392600	7.111268	4.527049	2.875334	66.773536	104.586599	94.510341	35.468262	31.811691	32.720046
오후 3:40:18.360 	43.754290	34.977872	8.345850	4.795752	3.008296	43.115063	33.953827	8.522084	5.674779	3.646258	66.937219	107.119532	97.576853	34.552041	28.799592	36.648367
오후 3:40:19.375 	46.086975	34.597396	7.281911	4.554839	2.994000	45.612045	33.424577	7.235537	5.642741	3.630997	66.635450	105.449784	101.229973	35.225565	27.359142	37.415293
오후 3:40:20.376 	45.938891	34.577560	7.221899	4.569590	3.149221	45.386979	33.447577	7.153147	5.643381	3.862186	66.769001	108.180279	105.824100	41.424838	30.828968	27.746194
오후 3:40:21.431 	45.877591	34.551928	7.304851	4.562576	3.181444	45.262434	33.341096	7.207408	5.747576	3.955381	66.621687	107.865487	106.672953	39.886205	32.531785	27.582011
오후 3:40:22.401 	46.408470	33.182768	7.838044	5.161639	3.355036	45.818769	31.775756	7.949047	6.213495	4.112847	66.266787	104.997231	112.249755	37.392913	35.838578	26.768509
오후 3:40:23.362 	45.841214	33.883588	7.292035	5.029503	3.593305	44.782804	32.408885	7.358481	6.552722	4.483635	66.388584	107.090424	115.277615	35.409526	37.584744	27.005730
오후 3:40:24.412 	45.916967	33.866760	7.200035	5.062533	3.700801	44.857088	32.194204	7.251693	6.700883	4.639171	66.293074	106.362502	118.461655	34.737382	38.349866	26.912752
오후 3:40:25.392 	45.771029	33.914726	7.225138	5.066675	3.763912	44.625024	32.129729	7.312877	6.760347	4.808535	66.220489	106.257849	118.556146	33.678954	39.978030	26.343016
오후 3:40:26.442 	48.526686	33.629778	6.211452	4.366462	3.231798	47.608250	31.926661	6.322279	5.858786	4.226177	66.124149	107.150860	119.472682	32.463495	40.033882	27.502623
오후 3:40:27.441 	48.440800	33.548414	6.174901	4.453943	3.323263	47.353896	31.797300	6.354749	6.008258	4.403056	66.114968	107.172772	119.463259	30.667700	41.190633	28.141666
오후 3:40:28.403 	48.307684	33.504376	6.182168	4.531720	3.416832	47.093786	31.725403	6.347395	6.167228	4.584153	66.474941	112.448739	125.197957	27.582141	43.627205	28.790654
오후 3:40:29.397 	47.796034	35.100545	5.814178	4.154092	3.252365	46.829844	33.581634	5.927726	5.599773	4.210974	66.419305	112.764321	132.379545	23.739603	47.062651	29.197746
오후 3:40:30.433 	46.247432	37.043239	5.601981	3.933504	3.114474	45.280023	36.198159	5.493084	5.153540	3.848552	66.773244	118.139846	137.405877	21.237447	44.151577	34.610976
오후 3:40:31.485 	44.989831	36.826698	6.122896	4.093152	3.349745	49.786959	33.173532	4.637484	4.295183	3.444674	66.553917	116.040185	139.585002	21.063283	43.954414	34.982303
오후 3:40:32.482 	48.611099	33.149404	5.998816	4.416763	4.099131	52.944314	29.703839	4.522895	4.539991	4.398014	66.670400	116.206522	139.874120	23.065198	45.188870	31.745932
오후 3:40:33.505 	50.445725	32.077632	5.730464	4.366207	3.921225	54.337563	28.907145	4.325383	4.565116	4.321340	66.745164	116.180966	139.780200	19.002185	46.896854	34.100961
오후 3:40:34.413 	47.878886	34.214500	5.697217	4.544152	4.205130	53.704097	30.024113	3.948438	4.512437	4.857879	67.027776	115.770172	139.103800	18.805769	52.028133	29.166098
오후 3:40:35.423 	46.264566	34.466340	6.030466	4.758934	4.578489	52.804823	29.611592	4.213990	4.820343	5.365696	67.260721	116.381007	139.101147	17.637376	51.950497	30.412127
오후 3:40:36.438 	45.953358	34.308287	6.222389	4.937963	4.716746	52.471521	29.424597	4.373998	5.031946	5.569931	67.500000	117.182833	139.094954	15.699280	56.912679	27.388041
오후 3:40:37.411 	45.656464	34.449631	6.286361	4.921675	4.719091	52.053795	29.700829	4.412404	5.007293	5.597570	67.950508	118.499660	138.106793	13.456400	57.312847	29.230753
오후 3:40:38.436 	45.090551	34.703110	6.193029	4.893380	5.050135	50.962119	30.185464	4.453540	4.984297	6.050756	68.238234	119.995134	138.107670	11.658638	58.880466	29.460896
오후 3:40:39.460 	45.410623	33.726699	6.541604	5.117031	5.327894	51.308210	29.380349	4.595021	5.182972	6.324367	68.722467	122.074459	137.080124	10.099783	64.531374	25.368843
오후 3:40:40.446 	45.183458	33.663239	6.597722	5.220422	5.377583	51.075418	29.326036	4.675055	5.277913	6.358515	69.026549	122.948225	136.819857	8.744791	67.294080	23.961129
오후 3:40:41.459 	45.207789	33.609823	6.587651	5.251616	5.401313	51.071686	29.244296	4.655706	5.301547	6.439184	69.246775	124.293989	136.732700	7.733700	67.823154	24.443146
오후 3:40:42.448 	45.851111	33.392085	6.419291	5.069740	5.129008	51.403175	29.157366	4.613400	5.162322	6.222724	69.774268	125.817254	136.549491	7.715759	68.201019	24.083222
오후 3:40:43.460 	45.608842	33.619836	6.367478	5.054591	5.146585	51.252794	29.248309	4.567510	5.190517	6.244073	69.871929	125.968177	136.702182	7.206844	70.143438	22.649718
오후 3:40:44.504 	45.769682	33.536440	6.286518	5.066718	5.181127	51.329282	29.162915	4.515259	5.223977	6.316963	69.950256	125.747150	136.723981	6.992753	70.271848	22.735400
오후 3:40:45.440 	45.750131	33.510638	6.276729	5.096262	5.202573	51.316242	29.142781	4.492959	5.260352	6.353220	70.068075	125.035266	136.734444	4.896762	70.817679	24.285559
오후 3:40:46.506 	46.656160	33.795619	5.920484	4.612671	4.702193	51.591458	29.639968	4.389892	4.903760	5.908732	70.250493	124.500097	136.922630	2.393110	55.391852	42.215039
오후 3:40:47.486 	45.785963	33.651142	6.110331	4.839827	4.885038	51.070132	29.371715	4.514891	5.089895	6.101179	70.316987	123.085033	135.907621	2.438585	55.157496	42.403919
오후 3:40:48.477 	45.794570	33.722657	6.036007	4.851953	4.905753	51.071337	29.373617	4.466389	5.100429	6.152664	70.453819	121.916776	135.739107	2.367556	55.354354	42.278090
오후 3:40:49.494 	45.855041	33.649347	5.976346	4.901700	4.913185	51.145322	29.296664	4.402298	5.146097	6.167442	70.542064	121.461157	135.739107	2.159242	54.516135	43.324623
오후 3:40:50.482 	45.856607	33.651245	5.965248	4.927016	4.922602	51.117320	29.277618	4.390250	5.196202	6.194285	70.981655	124.446413	139.553375	2.195275	54.656743	43.147982
오후 3:40:51.548 	46.668821	33.626355	5.578486	4.550346	4.536688	51.262435	29.643147	4.178486	4.934590	5.818970	71.026414	123.984211	145.160080	2.648082	56.912372	40.439546
오후 3:40:52.464 	46.879058	33.481877	5.557706	4.561573	4.551969	51.409327	29.473974	4.185712	4.942731	5.877103	71.376470	126.441916	149.799232	3.172568	59.104018	37.723414
오후 3:40:53.491 	46.833208	33.505573	5.548225	4.581304	4.584484	51.300122	29.467362	4.172640	4.975637	5.955991	71.811291	128.900111	149.694984	3.101412	59.018183	37.880405
오후 3:40:54.555 	46.841423	33.465096	5.536424	4.631487	4.608020	51.266481	29.439063	4.172319	5.008946	5.992765	71.913173	127.756523	154.473829	4.054105	57.895139	38.050756
오후 3:40:55.479 	47.787672	34.228529	5.289102	4.346480	4.344496	51.925801	30.124308	4.015428	4.769893	5.699211	72.040932	126.737317	154.555870	6.579601	55.698020	37.722379
오후 3:40:56.553 	47.896032	34.071811	5.273164	4.379573	4.355268	51.971575	29.993264	4.025202	4.817649	5.720353	72.174284	125.382357	154.498902	7.618365	55.705304	36.676331
오후 3:40:57.547 	47.872491	34.069440	5.275525	4.413296	4.370062	51.919774	29.961937	4.043204	4.838816	5.754889	72.611303	124.924753	149.302516	7.925201	55.583865	36.490933
오후 3:40:58.550 	47.872524	34.026999	5.253123	4.438928	4.386893	51.912808	29.919535	4.026828	4.871314	5.777468	72.289969	122.629252	152.526509	8.121679	55.481923	36.396398
오후 3:40:59.510 	47.742452	34.634516	5.089881	4.233842	4.168205	51.302763	30.820778	3.981796	4.716665	5.544849	71.911117	119.979485	146.166400	8.679467	54.881695	36.438837
오후 3:41:00.524 	48.572310	34.022757	5.078333	4.219009	4.153140	52.004282	30.227417	3.962511	4.707965	5.521846	71.991605	119.158964	146.153746	9.272197	53.722500	37.005303
오후 3:41:01.550 	48.564045	34.008014	5.056955	4.247171	4.175379	52.018869	30.177923	3.958110	4.728773	5.540094	72.137950	118.234968	146.378987	9.668179	52.511619	37.820202
오후 3:41:02.501 	48.558630	34.034109	5.049966	4.258650	4.189798	52.006131	30.199592	3.957768	4.747385	5.547493	72.249368	117.274391	146.214635	10.298159	49.574050	40.127791
오후 3:41:03.531 	48.448930	34.757625	4.994185	3.998893	3.938958	51.686662	31.008498	3.976579	4.529733	5.279477	72.412646	114.138526	145.312281	11.611153	44.275871	44.112976
오후 3:41:04.519 	48.783495	34.470529	4.965802	4.001249	3.940639	52.030413	30.729132	3.950535	4.533179	5.271978	72.608968	111.487695	145.111532	11.810169	43.866761	44.323070
오후 3:41:05.529 	48.775792	34.453539	4.973353	4.041223	3.949718	52.027086	30.718187	3.954607	4.562813	5.287269	72.710059	110.519183	145.092697	11.794402	43.908481	44.297117
오후 3:41:06.563 	48.611917	34.544024	4.992904	4.044165	3.958972	51.830349	30.812390	4.016396	4.565241	5.296150	72.902911	108.939484	145.205667	11.942544	43.525647	44.531808
오후 3:41:07.558 	48.574143	34.756099	4.932065	3.894873	3.811443	51.677106	31.105293	3.974011	4.448043	5.141181	73.055886	107.071490	145.274661	12.321478	43.771221	43.907301
오후 3:41:08.572 	49.677831	34.058243	4.806069	3.850448	3.775696	52.519393	30.606500	3.896214	4.397672	5.093587	73.183857	105.818049	145.274661	14.160257	46.342874	39.496869
오후 3:41:09.535 	49.625581	34.005081	4.846809	3.885183	3.804436	52.461133	30.598038	3.931813	4.417007	5.116750	73.340253	103.400624	144.380573	14.741032	46.823731	38.435237
오후 3:41:10.554 	50.342086	33.411225	4.849293	3.841167	3.764537	52.890648	30.231672	3.949130	4.397630	5.091213	73.487727	101.349051	143.932272	14.524634	44.818361	40.657005
