Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:52:34.546 	50.739951	30.046121	8.740856	3.917257	2.509888	52.906084	29.877557	8.150896	3.344850	1.839496	71.970130	146.032172	149.851149	1.052854	47.200741	51.746405
오후 3:52:35.497 	50.482386	29.980638	9.054975	3.923561	2.547462	52.338882	30.132847	8.389889	3.309071	1.894547	72.138728	147.926346	154.886784	1.053278	47.322296	51.624426
오후 3:52:36.493 	50.338309	29.916964	9.329943	3.914136	2.516736	52.112686	30.064564	8.701919	3.316749	1.875886	72.330219	148.018164	156.073189	1.058296	47.715427	51.226277
오후 3:52:37.512 	50.215289	29.839886	9.501364	3.925102	2.529891	52.006681	29.988101	8.879469	3.326993	1.886175	72.216998	147.049566	159.331641	1.639180	46.377450	51.983370
오후 3:52:38.508 	50.123182	29.655847	9.876905	3.922349	2.523821	51.859408	29.844533	9.284173	3.326773	1.894993	72.558140	148.276670	163.927295	1.902224	46.592021	51.505755
오후 3:52:39.547 	49.102721	29.670058	10.359617	4.262890	2.719224	51.329532	29.518439	9.806444	3.620750	2.052435	72.573962	148.118217	167.956684	1.855880	46.814010	51.330109
오후 3:52:40.573 	49.123831	29.570681	10.359069	4.279691	2.731371	51.382019	29.420892	9.777163	3.634688	2.059375	72.579238	148.057261	162.774251	1.606314	46.099740	52.293946
오후 3:52:41.551 	49.216775	29.554661	10.349938	4.272429	2.707839	51.455200	29.362666	9.770036	3.633447	2.050422	72.227447	146.577570	158.930109	0.633847	48.067942	51.298212
오후 3:52:42.572 	49.269371	29.536629	10.374696	4.250082	2.681272	51.481790	29.322435	9.781198	3.654333	2.046631	71.938529	145.092373	149.965862	0.772718	47.594861	51.632422
오후 3:52:43.633 	47.992256	28.354323	12.050322	4.975420	2.780418	50.417825	28.099406	11.290353	4.470427	2.239160	71.870156	145.739415	150.053049	0.599854	46.111943	53.288203
오후 3:52:44.720 	47.254321	31.145468	10.789809	4.373290	2.635659	49.712074	30.882719	10.067999	3.731731	2.033967	71.828146	146.021248	150.111146	0.613928	44.423722	54.962350
오후 3:52:45.713 	48.037830	30.557248	10.706132	4.302256	2.579376	50.466565	30.292114	9.989992	3.669229	2.013524	72.024239	146.349673	144.661510	0.629803	44.340960	55.029237
오후 3:52:46.728 	48.032517	30.517103	10.777880	4.259229	2.542463	50.417037	30.288783	10.042558	3.648130	2.000123	71.348527	145.396662	145.839146	0.718633	42.730145	56.551221
오후 3:52:47.767 	47.744962	30.862850	10.804639	4.265120	2.529947	49.817462	30.907457	10.084793	3.617577	1.957767	70.824207	144.017548	141.112436	0.974276	42.409974	56.615751
오후 3:52:48.784 	47.758494	30.854683	10.824695	4.319622	2.489997	49.790257	30.869952	10.109507	3.698873	1.957656	70.768123	144.397007	141.301112	1.011796	42.803889	56.184316
오후 3:52:49.796 	46.786073	32.389511	10.378671	4.073776	2.362386	48.545128	32.332646	9.675553	3.607756	1.903901	71.431638	150.216089	146.851753	0.296696	43.186120	56.517185
오후 3:52:50.823 	47.341718	31.889056	10.361611	4.050168	2.363760	49.134160	31.813138	9.677019	3.580762	1.905959	71.920473	154.936756	146.907754	0.715797	41.362856	57.921346
오후 3:52:51.783 	47.403248	31.774196	10.385464	4.105011	2.375832	49.091869	31.755631	9.699590	3.628543	1.941727	71.915292	154.947409	152.479063	0.223601	40.741407	59.034991
오후 3:52:52.747 	48.420287	31.830578	9.945150	3.831874	2.194247	49.841346	31.759596	9.377558	3.428343	1.861302	71.977507	154.568281	152.404773	0.151777	40.400882	59.447341
오후 3:52:53.728 	44.115849	34.776041	10.865973	4.354489	2.501650	43.480939	36.248854	10.505497	4.063193	2.194492	72.081438	153.678676	152.416505	0.366813	42.428540	57.204647
오후 3:52:54.787 	43.241022	33.893844	11.799870	4.879732	2.901160	42.739688	34.537879	11.801850	4.702978	2.655270	72.211775	151.851109	147.448811	1.124123	41.116078	57.759799
오후 3:52:55.805 	42.655000	33.418770	12.271666	5.079742	3.072197	41.707400	34.174705	12.388543	5.045431	2.880427	71.956757	150.879818	150.140728	1.595755	40.928049	57.476196
오후 3:52:56.805 	42.648287	33.558067	12.159846	5.081738	3.091975	41.687542	34.256541	12.391810	5.070176	2.909569	71.967130	151.007589	152.354705	1.326833	40.563416	58.109751
오후 3:52:57.803 	44.389732	34.774935	10.637739	4.470066	2.735004	43.370685	35.458917	10.934048	4.472989	2.583856	71.667504	150.008245	155.133646	1.626548	40.703055	57.670396
오후 3:52:58.822 	44.406478	34.838152	10.462377	4.505479	2.744134	43.417901	35.531660	10.729319	4.501326	2.581802	71.974441	156.908135	156.143293	2.046873	40.522202	57.430925
오후 3:52:59.872 	44.444636	34.910539	10.327118	4.521888	2.748731	43.448119	35.620983	10.601733	4.510154	2.597400	71.080735	146.869161	150.218518	1.810562	40.519299	57.670139
오후 3:53:00.838 	44.503667	34.987398	10.108299	4.549242	2.770354	43.572643	35.740258	10.330830	4.518552	2.590119	71.060498	147.037093	150.377149	1.398013	40.282032	58.319954
오후 3:53:01.823 	44.700630	35.001891	9.845537	4.607667	2.780672	43.751482	35.769742	10.034673	4.568893	2.608501	71.009957	147.422004	150.148668	1.324846	39.764148	58.911007
오후 3:53:02.818 	45.152302	33.882848	9.901038	5.117541	2.847744	43.770003	35.236493	10.022471	5.035313	2.658395	70.863794	148.169073	150.131994	1.280520	39.139734	59.579746
오후 3:53:03.788 	45.600034	34.236442	9.601268	4.674118	2.805896	44.308084	35.434800	9.743063	4.602870	2.638645	70.763343	148.686053	149.794151	1.291676	38.901138	59.807186
오후 3:53:04.793 	47.456642	34.080172	8.529111	4.291915	2.585329	46.287693	35.077050	8.722221	4.239310	2.444219	70.549734	150.111096	150.402905	1.286641	38.930791	59.782568
오후 3:53:05.803 	47.235445	35.014273	8.229274	3.911933	2.373513	45.962064	36.131046	8.371036	3.900698	2.231151	70.630838	149.790475	150.577527	1.287739	39.002887	59.709374
오후 3:53:06.772 	48.219284	34.823442	8.023371	3.714553	2.264252	47.153696	35.795294	8.143138	3.669616	2.153687	70.758327	147.782832	149.381347	1.071762	39.337590	59.590648
오후 3:53:07.762 	48.623770	34.564554	7.902405	3.684112	2.284970	47.485610	35.601810	8.034849	3.631094	2.175223	70.954445	147.296103	149.530503	0.848317	40.483411	58.668271
오후 3:53:08.723 	46.697317	35.596959	8.299551	3.879321	2.333065	45.885189	36.581943	8.334796	3.774807	2.209346	71.111111	146.528314	149.626139	1.083015	40.105860	58.811126
오후 3:53:09.758 	48.043949	35.019152	7.980482	3.637840	2.336920	47.048648	36.072567	8.019374	3.572831	2.210167	71.314286	145.725070	143.665919	1.302830	41.634554	57.062616
오후 3:53:10.710 	47.261301	35.961129	8.033886	3.552760	2.287798	46.365146	36.836295	8.131891	3.504226	2.149044	71.085796	143.407310	143.636875	0.797040	38.177962	61.024998
오후 3:53:11.722 	49.392937	34.480947	7.687878	3.410375	2.209753	48.456645	35.403862	7.802147	3.337187	2.079974	70.743894	140.522324	139.039371	0.312019	39.023460	60.664520
오후 3:53:12.756 	49.311880	34.517300	7.695081	3.402597	2.262418	48.410350	35.379056	7.813641	3.326298	2.159422	70.857622	140.270312	139.299138	0.040825	40.422413	59.536762
오후 3:53:13.648 	49.385567	34.423108	7.707598	3.654815	2.381714	48.778707	34.666706	7.884981	3.632846	2.439858	70.931990	140.098476	138.785038	0.012403	41.626706	58.360891
오후 3:53:14.649 	54.050508	31.111557	6.844730	3.199989	2.385708	51.615715	32.275120	7.169740	3.408380	2.875811	71.171019	142.821240	141.548450	0.027074	41.859102	58.113824
오후 3:53:15.622 	53.239163	31.690892	6.863876	3.200127	2.362214	51.045308	32.556031	7.153869	3.378888	2.839663	71.446895	145.829655	147.340646	0.025759	43.194904	56.779337
오후 3:53:16.642 	52.078074	33.699740	6.555980	3.014820	2.238053	48.920649	35.572594	6.830688	3.188730	2.704476	71.451931	143.751910	143.206310	0.054266	41.835141	58.110593
오후 3:53:17.660 	52.395922	33.592536	6.571893	2.910760	2.167332	48.216751	36.587737	6.935366	3.057453	2.593284	72.056294	153.264114	147.902788	0.844602	43.482677	55.672721
오후 3:53:18.637 	52.853448	33.186483	6.525456	2.843663	2.107546	50.183806	34.964801	6.629369	2.928048	2.507199	72.657441	153.765251	150.329505	1.337873	43.928657	54.733470
오후 3:53:19.694 	52.734078	33.160241	6.609229	2.829016	2.136798	50.118472	34.904543	6.665755	2.926843	2.560929	73.106486	153.667602	142.597177	1.627604	48.110671	50.261725
오후 3:53:20.649 	51.354116	33.925167	6.824431	2.913261	2.123653	48.639094	35.582144	6.863729	2.995220	2.588600	72.765326	146.113769	137.999614	2.943688	47.329176	49.727136
오후 3:53:21.636 	51.791328	33.200683	6.757649	2.885680	2.181034	49.071035	34.842035	6.805513	2.985534	2.672596	73.030345	147.103505	136.969220	3.235305	46.660412	50.104283
오후 3:53:22.646 	52.264518	32.385355	7.034745	2.966040	2.188083	49.683859	33.984957	6.945392	3.110846	2.717484	72.999720	146.634889	136.961738	3.388460	46.096730	50.514810
오후 3:53:23.673 	51.574721	33.563441	6.540525	2.876153	2.200257	49.022263	34.991120	6.578174	3.041658	2.748721	73.009926	146.788249	136.961738	5.289414	45.097546	49.613040
오후 3:53:24.649 	51.616628	33.410374	6.503365	2.974203	2.344161	49.174614	34.844673	6.532495	3.114652	2.866226	72.744752	145.786697	137.987886	6.756158	46.254120	46.989721
오후 3:53:25.671 	50.934514	33.231367	6.573003	3.252188	2.773707	47.520999	35.903008	6.502065	3.341248	3.083318	72.780764	146.369404	132.256908	8.034811	43.814470	48.150719
오후 3:53:26.705 	50.878753	33.077013	6.559977	3.322380	2.928663	48.345708	35.036427	6.417314	3.353718	3.214880	72.953368	146.611014	133.262459	8.758867	45.483281	45.757852
오후 3:53:27.665 	50.382520	32.976254	6.693233	3.365358	3.309439	47.773461	35.116430	6.494442	3.403164	3.517968	73.148216	146.659226	134.149442	9.596319	45.472303	44.931379
오후 3:53:28.693 	50.334850	33.429910	6.520414	3.286193	3.348513	47.892297	35.483378	6.330676	3.327395	3.517562	73.279165	147.337943	135.195597	8.479761	44.176463	47.343777
오후 3:53:29.679 	50.253402	33.417580	6.524229	3.318819	3.388877	47.831139	35.478787	6.346731	3.348002	3.531468	73.801098	148.317233	136.183066	7.898671	47.425727	44.675602
오후 3:53:30.695 	50.075167	33.728402	6.467121	3.232710	3.305893	47.752987	35.659229	6.335707	3.281924	3.462405	74.343190	146.028544	134.793704	8.535925	46.403298	45.060777
오후 3:53:31.685 	49.729163	34.350064	6.386631	3.118203	3.211082	47.321252	36.332142	6.216312	3.210174	3.399316	74.540491	145.379014	134.850292	8.964829	45.245439	45.789732
오후 3:53:32.694 	49.815051	33.847160	6.404656	3.294897	3.313885	47.149949	36.024491	6.263713	3.398567	3.526174	75.155963	148.091997	138.423856	7.643599	43.841456	48.514945
오후 3:53:33.738 	49.962237	33.957156	6.296904	3.228908	3.280334	47.293880	36.052862	6.236957	3.347859	3.508190	75.374942	146.283499	136.648756	6.398921	45.763195	47.837884
