Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 5:16:52.872 	60.581869	26.084715	4.204610	3.685964	2.875982	54.369945	24.997408	4.273944	7.418993	6.342725	72.684617	43.371563	39.814196	6.334521	43.712977	49.952503
오후 5:16:53.923 	60.483093	26.072563	4.202960	3.725135	2.907091	54.195949	24.952381	4.272851	7.490616	6.426597	72.641044	43.692109	40.465863	5.744680	44.873970	49.381350
오후 5:16:54.928 	60.480626	25.037430	4.597446	3.924579	3.158249	53.899173	25.070243	4.494315	7.305297	6.256361	72.684617	43.038573	40.344477	5.826408	44.840201	49.333391
오후 5:16:55.982 	56.640585	29.335536	4.260253	3.552007	2.856246	53.194528	26.176528	5.089275	6.647309	5.754951	72.801068	42.813706	41.453077	6.638429	43.339418	50.022153
오후 5:16:57.017 	47.657887	29.306281	12.637076	3.530562	1.299586	43.208072	39.003091	5.893170	4.867699	3.750809	72.844833	42.603438	41.337228	6.501084	43.417259	50.081658
오후 5:16:58.029 	47.709741	30.471593	11.892276	3.226403	1.184080	43.860124	39.603303	5.577758	4.527553	3.483608	72.913017	41.570931	41.466222	6.451355	43.436253	50.112392
오후 5:16:59.075 	48.234219	30.097822	11.851677	3.202642	1.168944	43.809717	39.542439	5.607729	4.547600	3.533239	73.060712	40.417163	41.653197	6.985856	43.140358	49.873787
오후 5:17:00.060 	48.236465	30.050683	11.849999	3.215686	1.185721	43.834668	39.503352	5.616997	4.541811	3.525136	73.123512	39.765294	42.114998	7.095869	43.146436	49.757696
오후 5:17:01.132 	47.579356	30.414653	12.074588	3.337772	1.252540	43.505933	39.552826	5.837741	4.628778	3.583903	73.191264	39.381977	42.176189	7.196779	43.116384	49.686837
오후 5:17:02.113 	47.709873	30.835298	11.871441	3.259115	1.205205	43.751197	40.030573	5.635616	4.463128	3.428062	73.302844	39.155575	42.298307	7.322746	43.178230	49.499024
오후 5:17:03.046 	47.723377	30.813231	11.873899	3.265299	1.219700	43.724685	40.028211	5.629535	4.504730	3.432812	73.319887	39.367521	43.173720	7.375447	43.262165	49.362387
오후 5:17:04.021 	47.724487	30.798870	11.886194	3.267533	1.225571	43.712921	39.999466	5.654727	4.499322	3.455557	73.312562	39.451153	43.759234	7.382768	43.203442	49.413789
오후 5:17:05.011 	47.547139	30.512466	12.009310	3.337995	1.261953	43.437402	39.876125	5.752229	4.585745	3.529663	73.351462	39.252726	43.381897	7.379877	42.534374	50.085749
오후 5:17:06.076 	47.520219	30.513666	11.997065	3.321788	1.266838	43.446628	39.858189	5.732091	4.566042	3.553305	73.283414	39.443889	42.946237	7.410589	42.497308	50.092103
오후 5:17:07.056 	47.527445	30.495379	12.001559	3.328437	1.283695	43.467417	39.860410	5.733636	4.537423	3.560034	73.327145	39.100841	43.066171	7.303974	41.488803	51.207223
오후 5:17:08.029 	47.507533	30.498623	12.007521	3.333582	1.292275	43.473263	39.880134	5.747219	4.510902	3.552364	73.423551	39.121717	43.161095	8.178242	40.484771	51.336988
오후 5:17:08.988 	47.329459	30.355387	12.093168	3.387554	1.307094	43.051781	39.955509	5.861077	4.593621	3.577194	73.375796	39.018461	43.223079	9.071262	37.855621	53.073118
오후 5:17:09.962 	47.390357	30.302477	12.081456	3.357382	1.307985	43.172852	39.951777	5.791647	4.529417	3.567377	73.458652	38.991792	43.352163	8.767980	38.287050	52.944970
오후 5:17:10.981 	47.288243	30.393734	12.244568	3.395396	1.310359	42.937997	40.158380	5.905888	4.604835	3.567988	73.448894	38.968513	43.384374	9.027575	37.949698	53.022726
오후 5:17:11.974 	46.763047	30.508179	12.432517	3.539989	1.361021	42.392389	40.147450	6.148273	4.772064	3.623521	73.361194	38.943688	43.332329	9.580359	37.986067	52.433574
오후 5:17:13.015 	46.706662	30.823925	12.310678	3.388423	1.307935	42.233632	40.768947	6.007218	4.581035	3.523525	73.310030	39.780561	42.912910	9.627273	37.043155	53.329572
오후 5:17:13.960 	46.892122	30.708364	12.271654	3.379676	1.309325	42.399992	40.654796	5.973511	4.589028	3.524113	73.259141	38.891571	42.338934	8.738378	36.678106	54.583517
오후 5:17:14.965 	46.915778	30.692363	12.270444	3.379286	1.316597	42.474860	40.644197	5.953555	4.559901	3.518518	73.249437	38.972381	42.521278	8.515294	36.643995	54.840711
오후 5:17:16.006 	45.522452	31.651510	12.601323	3.478326	1.361990	40.619262	41.935640	6.227110	4.707895	3.636201	73.210645	39.290919	42.114998	8.431545	36.611767	54.956687
오후 5:17:16.975 	45.632753	31.405355	12.650611	3.485429	1.345732	40.776036	41.859913	6.161960	4.702053	3.618299	73.187034	39.312424	42.548165	7.106699	35.452139	57.441162
오후 5:17:18.007 	45.085324	31.641417	12.759042	3.582983	1.385051	39.936975	42.229422	6.329633	4.864679	3.679423	73.216516	39.340060	42.239654	7.606203	34.561688	57.832108
오후 5:17:19.016 	44.209150	31.775531	12.947257	3.595353	1.375372	38.938785	42.865178	6.366416	4.815587	3.690369	73.046235	39.756285	42.247467	7.614709	34.536562	57.848729
오후 5:17:20.003 	42.179497	33.406907	13.164856	3.728346	1.425390	35.578522	45.639509	6.576525	5.063736	3.872110	72.930625	38.377329	42.513696	7.626056	34.290770	58.083174
오후 5:17:21.034 	42.371763	32.846413	13.554878	3.820907	1.476488	35.416791	45.340696	6.761932	5.263211	4.061729	72.752502	35.721702	42.897668	7.671378	34.573494	57.755127
오후 5:17:22.079 	42.355560	32.924309	13.585899	3.770805	1.445524	35.373838	45.709306	6.689309	5.221408	3.855551	72.660404	34.810295	43.140889	6.646947	32.100009	61.253043
오후 5:17:23.014 	42.359378	32.928076	13.575644	3.753274	1.408427	35.415290	45.776896	6.693903	5.187642	3.747196	72.581217	33.374612	42.858574	7.146638	29.094107	63.759255
오후 5:17:24.000 	42.676659	33.055124	13.431554	3.697528	1.383873	36.098024	45.728429	6.604221	4.957128	3.607947	72.534752	33.410688	42.950991	6.737646	26.457798	66.804556
오후 5:17:25.024 	42.677304	33.053067	13.436535	3.679258	1.379996	36.096797	45.777807	6.602864	4.934146	3.568800	72.443204	32.735160	42.560971	5.642739	27.836806	66.520455
오후 5:17:26.050 	42.689905	33.054111	13.449271	3.685386	1.379390	36.115048	45.827141	6.623670	4.901004	3.509153	72.390309	32.982856	42.601924	5.589091	27.976988	66.433921
오후 5:17:27.023 	42.582757	33.210477	13.342738	3.658486	1.360217	36.059726	45.948856	6.557821	4.823693	3.448409	72.409535	33.013373	42.958603	7.540503	23.133465	69.326032
오후 5:17:28.006 	42.355383	33.165486	13.500990	3.734718	1.396114	35.907073	45.792844	6.782470	4.886165	3.442484	72.347088	32.052962	41.733461	7.547844	23.124333	69.327823
오후 5:17:29.054 	42.485465	33.198845	13.453674	3.693917	1.383877	36.069954	45.935936	6.643614	4.816695	3.393873	72.270378	32.224151	41.827373	7.784327	23.324182	68.891491
오후 5:17:30.015 	42.533645	33.168661	13.470285	3.680736	1.381320	36.272931	45.978262	6.624888	4.683477	3.350243	72.260800	32.148986	42.076781	8.773626	25.463083	65.763292
오후 5:17:31.095 	42.105187	33.266201	13.710563	3.776776	1.407590	35.196852	46.603251	6.847089	4.835359	3.393156	72.193830	31.218349	42.084551	8.696243	25.182331	66.121425
오후 5:17:32.038 	41.425714	34.057474	13.482572	3.724446	1.392728	34.244542	47.847980	6.676757	4.618289	3.234734	72.103004	30.308591	41.235420	6.250781	21.248093	72.501126
오후 5:17:33.037 	41.552885	33.959298	13.439052	3.705166	1.377581	34.633737	47.492424	6.684490	4.566211	3.170171	72.217734	31.051206	42.519978	7.338048	20.850028	71.811924
오후 5:17:34.041 	41.611200	33.614969	13.584816	3.874386	1.526748	34.542169	47.104466	6.805743	4.949058	3.338370	72.318302	31.785855	42.172513	7.868204	21.204861	70.926935
오후 5:17:35.054 	41.601617	33.548393	13.581428	3.893288	1.630789	34.567672	47.149936	6.763688	4.888586	3.423003	72.356688	32.348057	41.665504	8.814758	22.754927	68.430315
오후 5:17:36.095 	41.632886	33.591831	13.437570	3.855434	1.644086	34.873073	46.890230	6.664593	4.784562	3.383907	72.748323	39.956245	42.609635	11.318193	30.517441	58.164366
오후 5:17:37.081 	41.607029	33.492646	13.401708	3.939949	1.731705	34.882512	46.780106	6.658941	4.789314	3.445360	72.961798	44.069995	41.900271	11.859128	33.196263	54.944609
오후 5:17:38.064 	41.382191	33.378532	13.548515	4.027696	1.781456	34.508553	46.680105	6.762644	4.936535	3.509526	73.351462	51.005732	41.614482	14.991173	39.685318	45.323509
오후 5:17:39.075 	41.409135	33.726745	13.396246	3.956513	1.767144	34.975848	46.853336	6.619620	4.764675	3.408689	73.517251	53.408420	41.529182	17.210149	41.648279	41.141572
오후 5:17:40.127 	41.315584	34.112297	13.333371	3.974574	1.776667	34.711156	47.243573	6.653403	4.836129	3.416926	73.836428	57.946266	41.416690	20.564555	40.128971	39.306474
오후 5:17:41.179 	41.120511	34.570985	13.230816	3.929271	1.773073	34.438567	47.858218	6.548514	4.729083	3.387830	73.969634	59.169195	40.650491	21.828675	39.312633	38.858692
오후 5:17:42.159 	41.361822	34.359132	13.160294	3.937890	1.801816	34.906318	47.406252	6.493418	4.733836	3.433841	74.118357	59.543336	40.779812	25.307816	37.838010	36.854174
오후 5:17:43.137 	41.369848	34.318052	13.131097	3.947862	1.881453	34.873293	47.418444	6.465616	4.705724	3.529553	74.360369	60.072438	39.984772	25.877772	36.580261	37.541967
오후 5:17:44.105 	41.311607	34.303979	13.117497	3.978466	1.912174	34.836145	47.340148	6.449252	4.752414	3.570201	74.385034	60.143437	39.443133	24.704484	35.771207	39.524309
오후 5:17:45.089 	40.955052	35.051909	12.753480	3.878584	1.868657	35.235695	47.349449	6.262394	4.437988	3.299310	74.498704	59.723422	39.418947	26.028999	34.431555	39.539446
오후 5:17:46.115 	41.487829	34.658201	12.704424	3.922133	1.892512	35.931980	46.826564	6.131109	4.443418	3.287091	74.715046	59.110545	38.909697	26.019315	33.979800	40.000884
오후 5:17:47.159 	41.320545	34.650655	12.686618	3.964607	2.017871	35.788372	46.826701	6.096995	4.471603	3.456707	74.781913	59.515107	38.697295	26.289885	32.655712	41.054403
오후 5:17:48.180 	41.366656	34.619805	12.675491	3.979711	2.037787	35.883860	46.789072	6.083126	4.476749	3.444174	74.841810	59.400267	38.716458	26.394925	31.405898	42.199177
오후 5:17:49.184 	42.063759	34.428622	12.440541	3.952184	2.031651	37.182837	46.216884	5.918274	4.375293	3.340656	75.025743	59.358583	39.025025	25.194872	29.014486	45.790642
오후 5:17:50.217 	42.032489	34.370297	12.409172	3.997215	2.085568	37.232584	46.088213	5.911926	4.404158	3.399812	75.144784	58.641600	38.936548	24.902338	29.266053	45.831609
오후 5:17:51.287 	42.021251	34.228839	12.420634	4.049985	2.155305	37.253589	45.911750	5.977188	4.456892	3.464452	75.254237	58.426086	38.474817	24.272323	29.393220	46.334457
오후 5:17:52.273 	41.957409	34.004338	12.645875	4.182247	2.176936	37.884633	44.587696	6.594607	4.531116	3.442685	75.385236	58.259248	37.740768	25.322903	28.713731	45.963366
오후 5:17:53.288 	41.810163	34.256399	12.409933	4.097024	2.233061	37.511424	45.429587	5.983657	4.471772	3.606396	75.484128	57.118790	37.584407	25.166636	28.887938	45.945426
