Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 9:43:43.301 	12.620679	25.027008	21.335595	21.006771	11.852244	19.091991	29.184829	16.532775	16.338562	10.483869	81.280593	64.369462	41.785991	9.216090	48.988786	41.795124
오후 9:43:44.294 	12.796844	24.965612	21.359232	21.018828	11.805391	19.128802	29.147987	16.444423	16.531010	10.445663	81.642416	66.882263	41.674907	10.117667	48.521022	41.361311
오후 9:43:45.351 	12.866093	25.389272	21.122614	20.867251	11.683542	18.786471	30.810087	16.181361	15.974651	10.111291	81.723863	66.384141	43.322408	10.419754	48.879203	40.701043
오후 9:43:46.316 	13.002888	25.022327	21.144932	21.169486	11.904443	18.807280	30.169073	16.367792	16.391183	10.284607	81.740172	66.213111	43.382555	10.686395	49.191141	40.122464
오후 9:43:47.274 	13.021773	24.918831	21.026212	21.347432	12.030200	18.943266	30.039096	16.342380	16.330065	10.292074	81.555718	68.045217	43.642233	9.941161	49.617530	40.441309
오후 9:43:48.290 	12.977162	24.730103	20.921117	21.421542	12.168728	18.902458	30.132534	16.388253	16.261742	10.285088	81.642416	67.417273	44.242223	9.965129	50.481389	39.553482
오후 9:43:49.281 	12.946773	24.920924	20.862440	21.459677	12.125108	18.715990	30.413950	16.440853	16.350578	10.238169	81.761927	66.974612	43.668780	10.013380	48.780297	41.206323
오후 9:43:50.339 	12.753382	26.300249	20.113941	20.953075	11.900253	18.467586	31.077382	16.452580	16.022195	10.053682	81.750444	66.715731	43.871466	10.038909	46.623682	43.337409
오후 9:43:51.354 	13.382286	26.262666	19.897164	20.862436	11.723564	19.038611	30.908273	16.435122	15.850083	10.047409	81.810919	66.933522	43.926766	10.130266	47.104023	42.765711
오후 9:43:52.294 	13.381758	26.052577	19.985610	20.911319	11.663829	18.769112	31.029053	16.538454	15.821834	9.990190	81.969182	66.603723	44.242223	9.334200	49.666593	40.999207
오후 9:43:53.372 	12.475942	25.789789	20.318003	21.452357	12.052487	18.305716	31.006747	16.723708	16.058104	10.229606	82.258512	67.372940	44.243778	8.851842	50.295937	40.852221
오후 9:43:54.323 	12.546207	25.535078	20.354839	21.503310	12.089369	18.360890	30.816804	16.874846	16.127898	10.068508	82.480870	66.906030	43.970715	8.621178	50.705307	40.673515
오후 9:43:55.408 	12.488745	25.634795	20.225801	21.625565	12.218142	18.263083	30.833142	16.678472	16.151715	10.127736	82.635494	65.019947	43.408176	8.699406	50.496910	40.803684
오후 9:43:56.466 	12.529057	25.309571	20.011688	21.801109	12.252481	18.084046	30.936546	16.589863	16.187333	10.169631	82.761924	64.697624	42.750690	8.541872	50.633407	40.824721
오후 9:43:57.324 	12.888763	24.894890	20.104924	21.990739	12.286301	18.119201	31.195455	16.679566	16.268431	10.035827	82.939550	65.171953	42.696069	7.552874	51.516732	40.930394
오후 9:43:58.374 	12.942753	25.003993	20.193600	22.042563	12.289766	17.757937	31.589535	16.738021	16.199438	10.001825	82.993796	65.872099	42.423745	7.610428	51.337788	41.051784
오후 9:43:59.383 	12.834975	25.422108	20.283501	21.848823	12.201446	18.523580	31.043292	16.762035	16.096515	9.966979	83.142122	65.239474	42.390540	6.866864	52.894494	40.238642
오후 9:44:00.418 	12.747483	22.986764	21.156927	22.601875	12.676455	16.374434	29.912649	17.620009	17.416434	10.882624	83.384310	65.931485	43.252779	4.039839	56.427952	39.532209
오후 9:44:01.325 	12.643723	22.917147	21.505107	22.614640	12.584104	16.383964	29.785067	17.535500	17.288580	10.978793	83.694598	67.820158	41.880869	3.481246	56.711892	39.806862
오후 9:44:02.365 	12.707924	23.311814	21.573639	22.532347	12.483836	16.269537	29.683970	17.677647	17.431152	10.940040	83.627913	67.130095	41.838117	3.016285	57.646639	39.337076
오후 9:44:03.351 	12.706615	23.321574	21.764481	22.411304	12.521273	16.363489	29.616386	17.460912	17.420618	10.931905	83.274050	63.424966	41.790813	2.721169	57.971801	39.307030
오후 9:44:04.403 	12.781397	23.005894	21.883753	22.384277	12.524171	16.161416	29.651752	17.395196	17.565025	10.924797	83.149101	62.986426	41.445846	2.488623	58.180056	39.331321
오후 9:44:05.403 	12.739873	23.260067	21.901469	22.349062	12.470093	16.221421	29.795953	17.246749	17.550072	10.972464	83.180557	62.672227	41.143453	2.332882	57.814259	39.852859
오후 9:44:06.393 	12.664483	23.058954	22.276228	22.257388	12.580274	16.074076	29.752791	17.299509	17.602566	11.036334	83.241028	62.343752	41.033419	2.672054	56.561988	40.765959
오후 9:44:07.396 	12.781356	23.028892	22.126285	22.311394	12.500050	16.048213	29.734644	17.451690	17.287123	10.957802	83.271535	62.539811	40.670047	3.312679	53.811194	42.876127
오후 9:44:08.350 	12.707118	23.305467	22.172509	21.975693	12.238068	15.808446	30.418986	17.682583	16.786071	10.767751	83.301587	62.197123	40.203251	3.769706	52.514502	43.715792
오후 9:44:09.407 	13.900223	23.036415	21.663195	21.676900	12.091091	16.669533	30.234992	17.238821	16.490938	10.564406	83.318119	62.150510	40.034210	3.861260	52.397527	43.741212
오후 9:44:10.436 	13.784645	23.567305	21.574591	21.464861	12.022335	16.179170	30.483283	17.226342	16.529575	10.567647	83.589063	61.758846	39.617964	5.023877	52.151102	42.825021
오후 9:44:11.406 	13.507028	24.688061	21.590834	21.167127	11.788113	16.027810	31.457473	16.996228	16.251541	10.332541	83.600159	61.793877	39.166047	4.859749	52.286812	42.853440
오후 9:44:12.398 	14.027697	24.265599	21.371645	21.170120	11.727162	16.582586	31.105872	16.954151	16.095084	10.301705	83.288258	59.967185	39.351955	4.068484	52.018937	43.912579
오후 9:44:13.400 	14.000313	24.162403	21.726245	20.972927	11.693225	16.509221	31.104869	17.217689	16.003432	10.329410	83.098238	57.833186	39.242928	4.648498	51.787997	43.563505
오후 9:44:14.414 	13.829526	24.503835	21.564653	21.091006	11.679143	16.300632	30.947947	17.254272	16.119549	10.403233	82.839071	55.979657	38.050865	4.652764	51.778438	43.568798
오후 9:44:15.398 	13.978883	24.474368	21.717174	20.803081	11.521907	16.329358	31.084830	17.142709	16.067876	10.391709	82.732528	56.082770	38.174711	4.461145	52.146412	43.392443
오후 9:44:16.418 	13.926452	24.804611	21.557242	20.794141	11.521175	16.486807	30.953839	17.197386	15.960937	10.198461	82.723404	56.609727	38.338008	4.554655	51.845671	43.599674
오후 9:44:17.435 	13.920508	25.140843	21.477015	20.637913	11.619345	16.710846	30.891640	17.061111	15.847311	10.137228	82.723404	56.609727	38.812678	4.696982	51.245189	44.057829
오후 9:44:18.398 	13.948708	25.058564	21.440987	20.517133	11.635091	16.894045	30.695667	16.856964	15.924777	10.205641	82.651093	56.515248	38.815772	4.438322	50.821551	44.740127
오후 9:44:19.393 	14.044312	25.260491	21.686177	20.340870	11.659786	16.815473	30.735614	17.009844	15.858400	10.136561	82.706907	56.469416	38.345470	5.091382	50.865180	44.043438
오후 9:44:20.393 	14.051488	26.383930	21.553648	19.578712	11.408487	17.553731	30.940746	17.056216	15.379169	9.828066	82.817014	55.898582	39.055175	5.110542	50.449541	44.439918
오후 9:44:21.433 	13.658792	27.515903	21.110160	19.246418	11.195166	18.271100	30.485154	17.005370	15.198344	9.572047	82.961402	55.137321	38.423104	5.432446	50.382047	44.185507
오후 9:44:22.442 	16.353971	32.036284	18.470732	16.799426	9.705349	19.097007	30.636411	16.659439	14.743630	9.416117	83.093568	55.501445	38.553817	5.122142	51.372050	43.505809
오후 9:44:23.448 	16.817819	32.885431	17.911230	16.421518	9.515007	19.436434	31.198365	16.478417	14.394311	9.170274	83.528085	58.572868	39.250128	3.490748	55.320565	41.188688
오후 9:44:24.474 	16.439863	33.138886	20.098427	13.882126	7.373582	20.484394	34.393744	16.818148	11.692342	6.901358	83.973126	60.700210	39.062500	2.714016	58.569748	38.716237
오후 9:44:25.523 	26.503579	42.456622	12.781524	8.721570	4.628838	22.446102	42.272335	12.169365	9.105775	5.434356	84.231927	61.219066	39.233326	2.521572	61.703852	35.774576
오후 9:44:26.452 	26.705066	42.652970	12.460473	8.548957	4.632215	22.279387	42.383321	12.004526	9.105245	5.401838	84.457105	60.496208	39.536002	2.828819	63.907958	33.263223
오후 9:44:27.428 	26.767440	42.597271	12.538279	8.534039	4.666007	22.325907	42.269684	12.027816	9.136884	5.365452	84.754687	60.666849	40.041096	3.253987	61.034998	35.711014
