Time	EEG_Fp1	EEG_Fp2	PPG
오후 5:43:04.779 	0.000002	0.000002	0.000929
오후 5:43:04.781 	-0.000002	0.000011	0.000929
오후 5:43:04.781 	0.000010	0.000023	0.000929
오후 5:43:04.782 	-0.000002	0.000013	0.000929
오후 5:43:04.782 	-0.000005	0.000002	0.000930
오후 5:43:04.783 	-0.000005	-0.000005	0.000929
오후 5:43:04.783 	-0.000000	-0.000004	0.000930
오후 5:43:04.799 	0.000001	0.000006	0.000929
오후 5:43:04.799 	-0.000006	0.000008	0.000929
오후 5:43:04.801 	-0.000008	0.000002	0.000929
오후 5:43:04.801 	0.000006	0.000015	0.000929
오후 5:43:04.807 	0.000006	0.000001	0.000929
오후 5:43:04.807 	0.000004	0.000009	0.000929
오후 5:43:04.832 	0.000011	0.000014	0.000929
오후 5:43:04.832 	0.000012	0.000017	0.000929
오후 5:43:04.833 	0.000030	0.000031	0.000929
오후 5:43:04.833 	0.000013	0.000011	0.000929
오후 5:43:04.834 	0.000003	0.000017	0.000929
오후 5:43:04.834 	0.000002	0.000017	0.000929
오후 5:43:04.835 	0.000017	0.000036	0.000929
오후 5:43:04.835 	0.000001	0.000019	0.000929
오후 5:43:04.837 	0.000008	0.000012	0.000929
오후 5:43:04.837 	0.000003	0.000008	0.000929
오후 5:43:04.864 	0.000028	0.000034	0.000929
오후 5:43:04.864 	0.000020	0.000022	0.000929
오후 5:43:04.865 	0.000016	0.000011	0.000929
오후 5:43:04.865 	-0.000005	0.000005	0.000929
오후 5:43:04.866 	0.000020	0.000015	0.000929
오후 5:43:04.866 	0.000014	0.000016	0.000929
오후 5:43:04.867 	0.000017	0.000022	0.000929
오후 5:43:04.867 	0.000013	0.000017	0.000929
오후 5:43:04.880 	0.000032	0.000029	0.000929
오후 5:43:04.880 	0.000038	0.000035	0.000929
오후 5:43:04.902 	0.000028	0.000038	0.000929
오후 5:43:04.902 	0.000008	0.000012	0.000929
오후 5:43:04.904 	0.000017	0.000021	0.000929
