Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 4:48:05.619 	60.982467	27.562525	5.331633	1.971872	1.669442	62.258387	26.523697	5.358400	1.840370	1.432008	68.892757	60.187575	46.835526	1.785135	44.632690	53.582175
오후 4:48:06.616 	60.289826	28.239165	5.417356	1.933529	1.638079	61.513586	27.252827	5.468054	1.803446	1.399522	68.925055	60.198410	46.946461	1.650879	43.369404	54.979717
오후 4:48:07.608 	59.393215	28.985600	5.589822	1.912723	1.621999	60.559265	28.033046	5.640093	1.785262	1.384956	69.001784	60.127015	47.264493	1.661138	43.292006	55.046856
오후 4:48:08.632 	57.304484	31.204150	5.597088	1.801841	1.542486	58.399696	30.413408	5.618029	1.676485	1.311255	69.047399	59.614606	47.315060	1.655228	42.871695	55.473077
오후 4:48:09.640 	54.643375	33.408190	5.825147	1.931766	1.645344	55.808897	32.635621	5.797584	1.811397	1.418320	69.180024	59.363993	47.758218	1.487088	45.149058	53.363854
오후 4:48:10.658 	57.336822	30.988044	5.866547	1.853145	1.543523	58.628870	30.181225	5.786376	1.719569	1.317873	69.166280	59.392167	47.758218	1.565582	44.364514	54.069905
오후 4:48:11.653 	54.644439	32.918764	6.436748	1.826632	1.443912	55.898712	32.132669	6.316568	1.688958	1.251986	69.216700	58.904784	47.528770	3.032042	37.094863	59.873095
오후 4:48:12.651 	55.559117	33.290801	5.531727	1.586109	1.298892	57.097603	32.229632	5.453438	1.447637	1.116161	69.405276	57.802325	46.986613	1.490717	39.974664	58.534619
오후 4:48:13.659 	55.644525	33.218739	5.530836	1.590037	1.299537	57.112999	32.223201	5.444108	1.450021	1.115329	69.474111	57.993817	47.241015	1.600548	39.395215	59.004237
오후 4:48:14.640 	55.588613	33.235783	5.542286	1.607730	1.304768	57.130599	32.189575	5.462398	1.462006	1.114948	69.534651	56.964442	47.991314	1.574939	39.422422	59.002639
오후 4:48:15.644 	55.630558	33.188105	5.556701	1.607610	1.308785	57.153650	32.166334	5.482372	1.454644	1.113920	69.720312	55.768963	47.322279	1.035145	38.972919	59.991936
오후 4:48:16.652 	55.294148	33.058342	5.575814	1.750685	1.392987	56.791431	32.178461	5.488247	1.567677	1.187321	69.743590	55.641653	47.646022	1.002796	38.846333	60.150870
오후 4:48:17.705 	55.540802	32.987568	5.519657	1.719019	1.400279	57.150129	32.058491	5.398326	1.530147	1.183087	69.757564	55.416653	47.931958	0.909426	38.455427	60.635147
오후 4:48:18.760 	55.582074	32.965318	5.519584	1.720189	1.401151	57.207168	32.017358	5.394290	1.532607	1.183109	69.925688	54.057582	48.583224	0.657454	37.199889	62.142657
오후 4:48:19.672 	55.562752	32.973175	5.514530	1.721637	1.395420	57.167468	32.030728	5.403916	1.532898	1.180872	69.967846	53.947344	48.583224	0.695658	36.773245	62.531097
오후 4:48:20.696 	55.556955	32.985801	5.504290	1.702121	1.392451	57.124119	32.051599	5.404766	1.531728	1.178981	69.914902	56.766485	56.933037	0.544426	36.191833	63.263741
오후 4:48:21.670 	55.839200	33.141764	5.284737	1.621933	1.334969	57.144093	32.394745	5.213714	1.465708	1.130165	70.039651	56.766485	57.027551	0.516359	36.625002	62.858639
오후 4:48:22.713 	52.363609	35.433028	5.631903	1.761584	1.462937	53.702399	34.719824	5.516494	1.612122	1.248041	70.058170	56.644213	57.169030	0.516654	36.622886	62.860461
오후 4:48:23.698 	49.881814	37.699278	5.662689	1.831999	1.515024	51.101679	37.168856	5.466095	1.663012	1.291608	70.014747	57.059872	56.875859	0.471078	37.295150	62.233772
오후 4:48:24.684 	50.519553	37.169715	5.632293	1.818408	1.538567	51.812540	36.588082	5.424305	1.661720	1.309232	70.160543	56.519634	57.243061	0.499948	37.521187	61.978865
오후 4:48:25.701 	50.707846	37.215291	5.582189	1.812257	1.525144	52.130092	36.520132	5.344909	1.656247	1.300609	70.169970	56.535039	56.921888	0.555892	37.799067	61.645041
오후 4:48:26.775 	48.898943	38.021571	6.043189	2.038533	1.695911	50.469473	37.190946	5.751107	1.881155	1.468784	70.239247	56.003135	57.184728	0.387508	37.246971	62.365521
오후 4:48:27.735 	48.543431	37.785329	5.891034	2.067698	1.699382	49.647641	37.514535	5.606182	1.862140	1.465090	70.407228	55.338591	56.444179	0.666560	38.620321	60.713119
오후 4:48:28.693 	48.948676	37.594537	5.659489	2.009565	1.655124	49.748184	37.524182	5.487434	1.797550	1.438194	70.421262	55.322016	56.390485	0.539558	38.091506	61.368936
오후 4:48:29.716 	48.818527	37.757123	5.661037	1.994339	1.651998	49.664112	37.627772	5.491345	1.792104	1.437268	70.468085	54.834898	56.390485	0.381050	38.019386	61.599564
오후 4:48:30.703 	47.847173	38.581302	5.989986	2.146347	1.717545	48.661410	38.494805	5.823754	1.930617	1.500630	70.618337	53.742254	56.041215	0.647431	36.487633	62.864936
오후 4:48:31.703 	47.816871	38.614676	6.000133	2.135425	1.702124	48.654146	38.482184	5.837349	1.917663	1.495015	70.606777	53.694587	56.155882	0.904121	33.971488	65.124392
오후 4:48:32.736 	47.819821	38.606105	5.993476	2.134666	1.712842	48.691188	38.438471	5.833101	1.918166	1.494305	70.759781	52.168889	55.637349	0.965672	34.050495	64.983833
오후 4:48:33.704 	47.837618	38.589512	6.011210	2.132072	1.721236	48.704766	38.409758	5.848762	1.922821	1.500097	70.849656	51.794455	56.031204	0.778706	37.669951	61.551343
오후 4:48:34.753 	47.813781	38.566598	6.047532	2.148644	1.729167	48.663962	38.413610	5.875736	1.932926	1.507033	70.920771	51.349889	55.774308	0.345107	36.702732	62.952161
오후 4:48:35.735 	47.634408	39.114587	5.953296	2.030524	1.633599	48.267035	39.139131	5.805170	1.845132	1.431354	70.987274	50.141354	55.985130	0.218513	35.442880	64.338607
오후 4:48:36.731 	45.525414	38.571321	6.873273	2.630221	1.772333	45.869341	39.058085	6.673981	2.467355	1.587021	71.034853	49.524650	55.816536	0.202006	35.370732	64.427262
오후 4:48:37.761 	47.452292	38.321233	6.151873	2.102203	1.702081	48.203701	38.383219	5.942886	1.907010	1.490528	71.096800	49.385308	55.955061	0.281285	35.312268	64.406447
오후 4:48:38.730 	47.513287	38.258521	6.171469	2.093982	1.705459	48.257436	38.350651	5.941022	1.912366	1.490894	71.059414	49.085647	56.025777	0.375776	35.618482	64.005742
오후 4:48:39.784 	47.938656	37.971020	6.128655	1.993827	1.622586	48.729002	37.951562	5.956455	1.814307	1.414809	71.181728	48.136027	56.340664	0.676087	34.886329	64.437584
오후 4:48:40.733 	47.964322	38.013417	6.122200	1.970310	1.589809	48.641583	38.060023	5.955548	1.780816	1.381526	71.153464	48.305841	56.706472	0.571635	34.640777	64.787588
오후 4:48:41.744 	47.602593	38.174079	6.220154	1.988458	1.563836	48.314149	38.191934	6.054084	1.789700	1.362220	71.082904	48.819600	56.446542	0.657539	34.907124	64.435337
오후 4:48:42.750 	47.972169	38.302073	6.061414	1.945610	1.545807	48.072125	38.579790	5.990273	1.754993	1.352155	71.201881	48.834485	57.402098	0.138937	34.620173	65.240890
오후 4:48:43.779 	47.206575	38.735026	6.181814	1.911285	1.559706	47.207782	39.002738	6.123822	1.742510	1.342698	71.536926	58.901077	68.130521	0.022483	34.845159	65.132358
오후 4:48:44.773 	47.602102	38.553234	5.931783	1.789579	1.506889	47.603260	38.809965	5.874443	1.634246	1.286839	71.266653	48.737899	57.573392	0.299853	37.341917	62.358230
오후 4:48:45.756 	45.243943	39.323254	6.482667	2.199663	1.623991	45.700331	38.994992	6.466075	1.947225	1.428318	71.332847	48.382689	56.871970	0.261861	39.386656	60.351483
오후 4:48:46.796 	43.137744	40.441311	6.448020	2.227089	1.678197	43.618069	40.061886	6.428010	1.972669	1.518356	71.261930	48.249794	56.897239	0.283726	39.509981	60.206293
오후 4:48:47.826 	45.924071	38.432803	5.757874	2.133218	1.599975	46.993471	37.493497	5.691661	1.843889	1.452898	71.224165	48.264458	56.704522	0.082834	40.936443	58.980723
오후 4:48:48.830 	46.739169	38.600425	5.599770	2.072032	1.588358	47.950975	37.606628	5.519401	1.809945	1.433610	71.326469	48.866373	57.495841	0.159867	40.515679	59.324454
오후 4:48:49.797 	46.600681	38.563806	5.615114	2.089558	1.657086	47.834064	37.558281	5.533463	1.822715	1.474832	71.177016	49.332652	57.885591	0.173781	40.479431	59.346789
오후 4:48:50.782 	46.855528	38.255983	5.412675	1.990554	1.575662	48.041905	37.237755	5.339278	1.737934	1.408188	71.153464	49.459444	58.047728	0.129107	43.660831	56.210062
오후 4:48:51.784 	47.160442	38.498034	5.299020	1.978485	1.561897	48.439513	37.488337	5.208960	1.701152	1.384538	71.153464	49.459444	57.496520	0.112146	43.619293	56.268562
오후 4:48:52.818 	47.405453	38.749206	5.264459	1.971911	1.606295	48.811930	37.636520	5.134857	1.687706	1.386590	71.040634	49.882271	57.588754	0.100699	44.016149	55.883152
오후 4:48:53.797 	44.995450	39.469510	5.520985	2.091201	1.732293	46.219405	38.520838	5.287708	1.818894	1.482724	70.897050	51.351726	57.979702	0.073593	41.946967	57.979440
오후 4:48:54.805 	45.754795	38.308387	6.235206	2.723078	1.740995	46.813374	37.805884	6.249206	2.348870	1.468880	71.197098	60.149581	71.890483	0.323671	40.159271	59.517059
오후 4:48:55.812 	45.901343	40.518126	4.994457	1.941657	1.444277	46.883987	40.268244	4.917209	1.492284	1.049202	71.192315	60.115076	76.583189	1.222568	45.145706	53.631726
오후 4:48:56.795 	45.685036	40.528258	5.014385	2.004307	1.531996	46.682846	40.328216	4.936511	1.530110	1.098403	71.238322	59.851362	76.165705	1.279603	49.047651	49.672746
오후 4:48:57.806 	46.464467	40.069625	5.001639	2.034323	1.563574	47.240595	40.075912	4.934833	1.549762	1.111637	71.082495	58.370204	76.678357	1.772479	45.579010	52.648511
