Time	EEG_Fp1	EEG_Fp2	PPG
오후 3:31:04.612 	0.000018	-0.000083	0.000925
오후 3:31:04.613 	0.000029	-0.000076	0.000925
오후 3:31:04.613 	0.000014	-0.000075	0.000925
오후 3:31:04.623 	0.000018	-0.000085	0.000925
오후 3:31:04.623 	0.000004	-0.000093	0.000925
오후 3:31:04.630 	0.000013	-0.000080	0.000925
오후 3:31:04.630 	0.000018	-0.000070	0.000925
오후 3:31:04.644 	0.000015	-0.000067	0.000924
오후 3:31:04.644 	-0.000002	-0.000070	0.000924
오후 3:31:04.645 	-0.000005	-0.000068	0.000924
오후 3:31:04.645 	-0.000000	-0.000059	0.000924
오후 3:31:04.653 	0.000011	-0.000046	0.000924
오후 3:31:04.653 	0.000013	-0.000056	0.000924
오후 3:31:04.697 	0.000006	-0.000053	0.000924
오후 3:31:04.697 	0.000017	-0.000052	0.000924
오후 3:31:04.698 	-0.000004	-0.000073	0.000924
오후 3:31:04.698 	-0.000008	-0.000062	0.000924
오후 3:31:04.699 	-0.000011	-0.000051	0.000924
오후 3:31:04.699 	0.000008	-0.000036	0.000924
오후 3:31:04.700 	0.000007	-0.000030	0.000924
오후 3:31:04.700 	-0.000023	-0.000053	0.000924
오후 3:31:04.702 	-0.000025	-0.000062	0.000924
오후 3:31:04.702 	0.000001	-0.000034	0.000924
오후 3:31:04.703 	0.000017	-0.000013	0.000924
오후 3:31:04.703 	0.000008	-0.000021	0.000924
오후 3:31:04.704 	-0.000018	-0.000038	0.000924
오후 3:31:04.704 	-0.000021	-0.000068	0.000924
오후 3:31:04.724 	-0.000001	-0.000036	0.000924
오후 3:31:04.724 	-0.000002	-0.000011	0.000924
오후 3:31:04.725 	-0.000016	-0.000022	0.000924
오후 3:31:04.725 	-0.000026	-0.000025	0.000924
오후 3:31:04.726 	-0.000003	-0.000016	0.000924
오후 3:31:04.726 	-0.000003	-0.000002	0.000924
오후 3:31:04.730 	0.000002	0.000000	0.000924
오후 3:31:04.730 	-0.000009	-0.000013	0.000924
오후 3:31:04.739 	-0.000002	-0.000010	0.000924
오후 3:31:04.739 	-0.000006	-0.000007	0.000924
오후 3:31:04.749 	-0.000019	-0.000018	0.000924
오후 3:31:04.749 	-0.000040	-0.000033	0.000924
오후 3:31:04.761 	-0.000038	-0.000018	0.000924
오후 3:31:04.761 	-0.000018	-0.000005	0.000924
오후 3:31:04.763 	-0.000014	-0.000021	0.000924
오후 3:31:04.763 	-0.000010	-0.000002	0.000924
오후 3:31:04.770 	-0.000005	-0.000007	0.000924
오후 3:31:04.770 	0.000001	0.000005	0.000924
오후 3:31:04.777 	0.000010	0.000000	0.000923
오후 3:31:04.777 	-0.000008	-0.000013	0.000923
오후 3:31:04.784 	-0.000028	-0.000027	0.000923
오후 3:31:04.784 	0.000009	0.000016	0.000923
오후 3:31:04.785 	0.000008	0.000007	0.000923
오후 3:31:04.785 	-0.000018	-0.000012	0.000923
오후 3:31:04.791 	-0.000027	-0.000011	0.000923
오후 3:31:04.791 	0.000000	0.000014	0.000924
오후 3:31:04.798 	0.000006	0.000021	0.000923
오후 3:31:04.798 	-0.000003	0.000014	0.000924
오후 3:31:04.805 	-0.000012	-0.000009	0.000924
오후 3:31:04.805 	0.000002	-0.000009	0.000924
오후 3:31:04.813 	-0.000006	-0.000003	0.000924
오후 3:31:04.813 	-0.000008	-0.000002	0.000924
오후 3:31:04.835 	-0.000012	-0.000017	0.000924
오후 3:31:04.835 	-0.000033	-0.000008	0.000924
오후 3:31:04.836 	-0.000014	0.000013	0.000924
오후 3:31:04.836 	-0.000014	0.000010	0.000925
오후 3:31:04.838 	-0.000019	0.000008	0.000925
오후 3:31:04.838 	-0.000021	0.000004	0.000925
오후 3:31:04.845 	0.000004	0.000003	0.000926
오후 3:31:04.845 	-0.000002	-0.000007	0.000926
오후 3:31:04.867 	-0.000014	0.000007	0.000927
오후 3:31:04.867 	-0.000009	0.000011	0.000927
오후 3:31:04.868 	0.000000	0.000002	0.000928
오후 3:31:04.868 	0.000008	0.000040	0.000928
오후 3:31:04.870 	-0.000009	0.000043	0.000929
오후 3:31:04.870 	-0.000015	0.000026	0.000930
오후 3:31:04.874 	-0.000007	0.000027	0.000931
오후 3:31:04.874 	-0.000013	0.000020	0.000931
오후 3:31:04.895 	-0.000012	0.000019	0.000932
오후 3:31:04.895 	-0.000003	0.000013	0.000933
오후 3:31:04.897 	-0.000000	-0.000006	0.000934
오후 3:31:04.897 	-0.000004	0.000018	0.000935
오후 3:31:04.901 	-0.000016	0.000046	0.000936
오후 3:31:04.901 	0.000002	0.000042	0.000937
오후 3:31:04.907 	-0.000018	0.000020	0.000937
오후 3:31:04.907 	0.000004	0.000006	0.000938
오후 3:31:04.933 	0.000020	0.000015	0.000939
오후 3:31:04.933 	0.000008	0.000026	0.000940
오후 3:31:04.935 	-0.000011	0.000017	0.000940
오후 3:31:04.935 	0.000002	0.000030	0.000941
오후 3:31:04.936 	0.000004	0.000022	0.000941
오후 3:31:04.936 	0.000007	0.000035	0.000942
오후 3:31:04.938 	-0.000006	0.000024	0.000942
오후 3:31:04.938 	0.000013	0.000038	0.000943
오후 3:31:04.972 	0.000003	0.000021	0.000943
오후 3:31:04.972 	-0.000003	0.000014	0.000944
오후 3:31:04.977 	0.000001	0.000022	0.000944
오후 3:31:04.977 	-0.000003	0.000033	0.000944
오후 3:31:04.983 	0.000005	0.000031	0.000944
오후 3:31:04.983 	0.000005	0.000036	0.000944
오후 3:31:04.996 	0.000012	0.000013	0.000945
오후 3:31:04.996 	-0.000018	-0.000005	0.000945
오후 3:31:05.001 	0.000006	0.000044	0.000944
오후 3:31:05.001 	0.000024	0.000055	0.000944
오후 3:31:05.009 	0.000015	0.000051	0.000944
오후 3:31:05.009 	0.000002	0.000034	0.000944
오후 3:31:05.017 	-0.000001	0.000036	0.000944
오후 3:31:05.017 	-0.000010	0.000035	0.000944
오후 3:31:05.023 	0.000013	0.000035	0.000943
오후 3:31:05.023 	-0.000005	-0.000001	0.000943
오후 3:31:05.030 	-0.000003	-0.000001	0.000943
오후 3:31:05.030 	0.000026	0.000022	0.000942
오후 3:31:05.031 	0.000017	0.000038	0.000942
오후 3:31:05.031 	-0.000006	0.000026	0.000941
오후 3:31:05.043 	-0.000032	0.000018	0.000941
오후 3:31:05.043 	0.000009	0.000044	0.000941
오후 3:31:05.045 	0.000020	0.000036	0.000940
오후 3:31:05.045 	0.000004	0.000012	0.000940
오후 3:31:05.047 	0.000005	0.000026	0.000939
오후 3:31:05.047 	0.000021	0.000038	0.000939
오후 3:31:05.058 	0.000026	0.000025	0.000938
오후 3:31:05.058 	0.000029	0.000018	0.000938
오후 3:31:05.066 	0.000009	0.000014	0.000937
오후 3:31:05.066 	0.000023	0.000030	0.000937
오후 3:31:05.072 	0.000011	0.000017	0.000937
오후 3:31:05.072 	0.000006	0.000004	0.000936
오후 3:31:05.080 	0.000005	-0.000002	0.000936
오후 3:31:05.080 	0.000020	0.000035	0.000935
오후 3:31:05.093 	0.000019	0.000031	0.000935
오후 3:31:05.093 	-0.000011	0.000021	0.000935
오후 3:31:05.097 	-0.000017	0.000013	0.000934
오후 3:31:05.097 	0.000022	0.000013	0.000934
오후 3:31:05.106 	0.000030	0.000029	0.000934
오후 3:31:05.106 	0.000028	0.000032	0.000933
오후 3:31:05.113 	0.000015	0.000009	0.000933
오후 3:31:05.113 	-0.000014	-0.000018	0.000933
오후 3:31:05.120 	0.000013	0.000026	0.000933
오후 3:31:05.120 	0.000027	0.000030	0.000933
오후 3:31:05.128 	0.000011	0.000016	0.000932
오후 3:31:05.128 	-0.000030	-0.000024	0.000932
오후 3:31:05.148 	-0.000003	0.000013	0.000932
오후 3:31:05.148 	0.000034	0.000042	0.000932
오후 3:31:05.149 	0.000016	0.000024	0.000931
오후 3:31:05.149 	-0.000011	-0.000010	0.000931
오후 3:31:05.150 	-0.000017	-0.000030	0.000931
오후 3:31:05.150 	-0.000011	0.000018	0.000931
오후 3:31:05.151 	0.000031	0.000027	0.000931
오후 3:31:05.151 	0.000004	0.000024	0.000931
오후 3:31:05.159 	0.000004	0.000007	0.000931
오후 3:31:05.159 	0.000025	0.000006	0.000931
오후 3:31:05.179 	0.000016	0.000030	0.000931
오후 3:31:05.179 	0.000007	0.000020	0.000930
오후 3:31:05.179 	0.000000	-0.000005	0.000930
오후 3:31:05.179 	0.000006	0.000004	0.000930
오후 3:31:05.181 	0.000006	0.000009	0.000930
오후 3:31:05.181 	-0.000017	0.000006	0.000930
오후 3:31:05.190 	-0.000029	-0.000015	0.000930
오후 3:31:05.190 	0.000002	0.000011	0.000930
오후 3:31:05.203 	0.000023	0.000038	0.000930
오후 3:31:05.203 	0.000030	0.000020	0.000929
오후 3:31:05.205 	0.000005	-0.000012	0.000929
