Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 3:33:32.862 	43.867092	31.313716	4.977897	7.796104	9.016711	38.759978	33.477234	5.068957	8.510036	10.226240	67.580772	63.333421	45.069596	18.162431	54.922041	26.915527
오후 3:33:33.847 	43.853648	31.300279	4.983554	7.803770	9.023166	38.760607	33.463462	5.076691	8.512938	10.222859	67.634069	63.298106	45.353401	18.909677	52.270473	28.819851
오후 3:33:34.820 	43.829718	31.307735	4.983984	7.805603	9.030528	38.758985	33.475263	5.071601	8.506971	10.226951	67.620064	63.351481	44.617094	20.560578	50.699578	28.739844
오후 3:33:35.864 	42.873163	32.829155	5.126508	7.466923	8.609409	38.161358	35.043410	5.158394	8.063835	9.657513	67.620064	63.351481	44.593411	21.652255	50.951989	27.395756
오후 3:33:36.884 	42.567419	32.806894	5.377007	7.499367	8.594433	37.825857	35.183985	5.290119	8.072606	9.617057	67.624575	63.298261	44.316177	21.785518	50.860099	27.354382
오후 3:33:37.896 	46.750940	30.344635	5.136600	6.874904	7.866631	42.229779	32.495561	5.153664	7.415425	8.856851	67.678750	63.389226	45.577495	22.053634	50.642443	27.303922
오후 3:33:38.928 	47.721578	29.831645	5.030810	6.772857	7.744901	43.404402	32.102989	4.948704	7.258992	8.640889	67.696828	63.343648	45.474367	21.866079	50.760401	27.373521
오후 3:33:39.890 	47.663697	29.788517	5.061084	6.814183	7.752968	43.260553	32.219825	4.978974	7.235696	8.637533	67.733013	62.981899	45.342538	21.381124	50.057804	28.561072
오후 3:33:40.972 	47.616405	29.747134	5.074224	6.844358	7.777052	43.201949	32.199763	5.000525	7.258625	8.657551	67.909968	61.952640	46.379087	20.639439	51.410706	27.949854
오후 3:33:41.973 	47.552814	29.732151	5.088817	6.880200	7.789154	43.145357	32.205611	5.005066	7.286988	8.669474	68.009516	60.862993	45.724012	20.351798	52.513183	27.135019
오후 3:33:42.970 	47.590806	29.588250	5.107033	6.918036	7.800689	43.200462	32.052482	5.064867	7.285544	8.651920	67.915264	61.851501	46.244377	20.850648	51.950637	27.198715
오후 3:33:44.024 	46.961598	29.552233	5.207322	7.227933	8.083782	42.492604	32.164509	5.214950	7.549257	8.860100	67.973580	61.733171	47.993578	19.778842	52.039450	28.181708
오후 3:33:45.033 	46.878480	29.524573	5.264077	7.254452	8.103784	42.418160	32.192582	5.236978	7.552995	8.849865	67.955626	61.957466	48.274561	18.957709	52.178885	28.863406
오후 3:33:46.070 	46.834715	29.504548	5.277824	7.284214	8.123599	42.377659	32.187270	5.255443	7.581218	8.853799	67.883905	62.127434	48.166685	18.154462	52.732579	29.112959
오후 3:33:47.070 	46.782890	29.477645	5.293427	7.322705	8.138554	42.346684	32.161546	5.257344	7.613843	8.862551	67.850880	63.364533	48.728865	18.203899	52.692952	29.103149
오후 3:33:48.082 	46.751176	29.445215	5.303519	7.352567	8.157657	42.322955	32.123658	5.270771	7.641566	8.880969	67.878139	63.216169	49.588432	17.641453	52.580168	29.778379
오후 3:33:49.046 	46.743085	29.415414	5.311290	7.364253	8.185770	42.327661	32.095538	5.273046	7.661035	8.886884	67.900871	63.248653	49.588432	15.324813	51.036177	33.639009
오후 3:33:50.039 	46.704052	29.391222	5.321680	7.387025	8.219281	42.287452	32.077541	5.283977	7.689763	8.914105	67.914517	63.167199	49.709001	14.253657	51.647264	34.099079
오후 3:33:51.102 	45.715668	29.374278	5.478094	7.711878	8.529072	41.404951	32.138333	5.396933	7.944537	9.171051	67.941827	62.879372	47.268977	14.810288	52.383613	32.806099
오후 3:33:52.108 	46.248849	30.496174	5.430061	7.284478	7.477421	41.953194	33.352857	5.415774	7.598779	7.724963	67.773767	63.174829	47.558617	14.830581	52.404568	32.764851
오후 3:33:53.123 	47.412155	30.966389	5.287138	6.560376	6.767792	43.251281	33.885362	5.287149	6.864405	7.003438	67.678548	62.138041	47.674584	14.493918	52.558843	32.947240
오후 3:33:54.121 	47.468586	31.295076	5.756031	6.472168	6.094794	44.280333	33.676126	5.588959	6.703032	6.037703	67.346044	60.084445	48.584126	14.629898	52.370451	32.999652
오후 3:33:55.111 	38.868902	34.697778	9.430145	7.277155	5.681075	38.509490	34.988523	8.607399	7.330008	5.443367	67.078674	56.575798	48.584126	15.755198	49.544270	34.700531
오후 3:33:56.141 	49.544174	31.899216	5.445721	4.905794	5.481558	45.346085	33.455181	6.988912	6.003494	5.278095	66.813419	52.858889	48.526109	16.086572	47.733442	36.179986
오후 3:33:57.168 	51.330650	31.355255	5.838520	4.543076	4.538201	43.516462	32.648842	9.012468	6.242652	4.206119	66.542255	47.859380	49.388870	16.285375	47.680730	36.033894
오후 3:33:58.139 	52.537153	31.994578	5.136308	3.988802	4.025802	51.938095	31.345433	5.591129	4.707964	3.826002	66.435986	45.779850	49.388870	16.703169	47.982941	35.313890
오후 3:33:59.090 	53.786472	31.403079	4.843588	3.862986	3.754950	54.485480	30.143654	4.620788	4.559871	3.609336	66.303626	43.301914	49.330908	16.750576	48.072429	35.176995
오후 3:34:00.056 	51.281131	33.583569	5.505860	4.065504	3.129484	53.339216	31.739234	4.664058	4.470478	3.354562	66.189340	39.583181	48.551462	17.013793	47.938058	35.048148
오후 3:34:01.140 	54.964756	30.758433	4.739946	3.851760	3.392989	54.534652	30.212399	4.612166	4.628432	3.550083	66.180153	40.425853	48.833705	17.606637	47.210258	35.183105
오후 3:34:02.125 	55.412718	30.467927	4.617167	3.911516	3.503224	54.872603	30.083485	4.576529	4.661304	3.580953	66.127964	39.278624	49.059510	17.949342	47.357152	34.693507
오후 3:34:03.146 	54.635685	30.219224	4.827268	4.282914	3.779397	54.412811	29.737694	4.633606	5.009295	3.842636	66.154254	39.613378	49.313989	18.885027	46.873329	34.241644
오후 3:34:04.153 	53.406715	31.620110	4.932486	4.205922	3.683714	52.957622	31.351478	4.686660	4.878738	3.811791	66.215678	40.370964	49.059510	19.859682	45.683525	34.456793
오후 3:34:05.154 	57.202810	28.923276	4.634133	3.822941	3.310747	57.047412	28.788666	4.338628	4.348920	3.298083	66.127964	40.000384	50.326142	20.548318	45.091273	34.360409
오후 3:34:06.175 	57.693298	29.063604	4.529574	3.580404	3.118513	57.296814	28.996355	4.329645	4.101457	3.188540	66.075447	39.542202	50.432622	21.538192	44.358372	34.103436
오후 3:34:07.123 	57.669727	29.073730	4.570972	3.594897	3.063904	57.322798	28.998839	4.368615	4.105164	3.096205	66.020148	39.348031	50.179103	24.474053	39.098426	36.427521
오후 3:34:08.107 	57.661223	29.049461	4.592736	3.591041	3.046130	57.352620	29.033249	4.414194	4.046576	3.029701	66.135630	39.896844	50.157378	26.218027	37.073114	36.708859
오후 3:34:09.155 	57.525856	28.669824	4.799981	3.770502	3.199742	57.108790	28.793001	4.606839	4.203161	3.172536	66.176178	39.548509	50.224183	27.780436	37.666136	34.553427
오후 3:34:10.168 	57.493707	28.646847	4.801736	3.833249	3.186238	57.177002	28.823177	4.610807	4.174887	3.113817	66.308029	40.243563	50.062522	28.743237	39.363117	31.893646
오후 3:34:11.180 	57.337452	29.038282	4.672815	3.653508	3.017052	57.062400	29.182268	4.538498	3.936811	2.950760	66.321244	40.387678	50.102986	29.030456	38.501213	32.468331
오후 3:34:12.193 	57.201637	29.134152	4.713136	3.647882	3.001349	56.963412	29.312788	4.557343	3.935568	2.903785	66.343279	40.418999	49.950480	29.166671	37.401929	33.431400
오후 3:34:13.223 	57.349846	28.358418	4.823399	3.887017	3.165923	57.030503	28.703075	4.706457	4.082704	3.029170	66.520088	42.313018	50.387691	28.879348	37.848815	33.271838
오후 3:34:14.191 	57.450104	28.389340	4.828049	3.819095	3.099632	57.268284	28.746544	4.676935	3.971066	2.930359	66.471372	42.096005	52.464679	28.779870	37.937882	33.282248
오후 3:34:15.187 	58.713513	26.622733	4.986607	4.099017	3.300307	58.429306	27.303872	4.776851	4.193018	3.070465	66.558992	42.871916	52.439189	28.072614	36.936843	34.990543
오후 3:34:16.207 	58.399408	26.710897	4.995120	4.186165	3.357334	58.240746	27.340673	4.797260	4.230201	3.103349	66.791409	49.315332	54.409924	22.377518	42.086967	35.535515
오후 3:34:17.208 	58.168999	26.600861	5.006269	4.351615	3.518223	58.029006	27.294180	4.793071	4.307963	3.250548	66.970754	52.400704	54.306886	19.768458	47.028608	33.202934
오후 3:34:18.180 	58.465251	26.588440	4.909866	4.275706	3.412559	58.324990	27.264817	4.690660	4.220400	3.157268	67.002215	52.964589	53.635423	18.239023	52.337073	29.423904
오후 3:34:19.194 	54.973566	27.304234	5.535243	5.003165	4.031287	55.024717	28.024417	5.201906	4.919468	3.701558	67.238841	54.572031	53.500599	17.175101	53.332650	29.492249
오후 3:34:20.154 	51.949027	32.129954	5.023814	4.463216	3.638555	52.113192	32.846313	4.608861	4.364178	3.318792	67.319211	54.750064	53.335802	16.241605	53.377984	30.380411
오후 3:34:21.191 	54.586847	29.284536	5.240338	4.411488	3.510852	54.798254	29.831184	4.970049	4.313964	3.160266	67.458078	54.541226	52.922674	15.188081	52.893826	31.918093
오후 3:34:22.208 	63.104233	24.744169	3.893659	3.381939	2.811353	63.018986	25.284485	3.686924	3.389885	2.541924	67.543474	55.034004	52.931545	12.512662	48.916171	38.571167
오후 3:34:23.211 	63.957250	23.998298	3.872792	3.335940	2.786189	63.647650	24.720785	3.678211	3.354577	2.529095	67.857049	59.122854	53.607263	10.124879	49.650422	40.224699
오후 3:34:24.234 	63.946583	23.772657	3.929011	3.388879	2.816132	63.581346	24.487683	3.771814	3.383154	2.557864	67.991543	58.549270	54.137265	5.098728	55.429988	39.471284
