Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 8:41:37.356 	30.088609	39.163099	12.485883	8.282820	2.698838	28.157926	38.817105	13.115338	8.989536	3.641772	114.182681	20.355819	32.624248	0.812374	40.777235	58.410391
오후 8:41:38.401 	29.571536	39.601436	12.490835	8.158846	2.689095	27.723691	39.091423	13.286405	8.882383	3.627395	114.137549	20.110606	32.270286	0.995720	40.187478	58.816803
오후 8:41:39.400 	29.501394	39.398568	12.772025	8.135630	2.645291	28.509786	38.443747	13.171485	8.822008	3.601013	114.164624	20.209696	32.392080	2.512475	37.121909	60.365616
오후 8:41:40.368 	29.622908	39.234063	12.913328	8.079946	2.634745	28.492179	38.525172	13.421426	8.736709	3.574556	114.150551	20.309416	32.646489	3.266341	36.833675	59.899984
오후 8:41:41.419 	30.703666	39.223644	12.300903	7.801718	2.547348	29.687642	38.394345	12.904984	8.434900	3.494122	114.214741	20.400473	32.653488	3.629102	37.129055	59.241843
오후 8:41:42.378 	29.908817	39.781457	12.203879	7.789297	2.544628	28.941822	38.804606	12.841156	8.430581	3.485115	114.200743	20.247843	32.372732	3.784418	37.402645	58.812938
오후 8:41:43.471 	30.595860	39.247486	12.043102	7.746618	2.553325	29.609014	38.141053	12.787384	8.406616	3.482822	114.256145	20.171547	32.372732	3.849110	37.252618	58.898272
오후 8:41:44.405 	30.745431	40.345926	11.769360	7.330349	2.424618	30.223230	39.084738	12.414579	7.854934	3.290791	114.242746	20.207593	32.445137	2.913408	40.245247	56.841345
오후 8:41:45.384 	29.408885	40.724527	12.188558	7.635764	2.541819	28.834794	39.647296	12.852522	8.123804	3.392290	114.168096	20.441528	32.531243	3.214545	40.105500	56.679955
오후 8:41:46.415 	29.446977	40.611068	12.197868	7.590868	2.576544	28.853838	39.673080	12.908931	8.001487	3.421496	114.062578	20.399248	32.822328	3.414198	40.622617	55.963185
오후 8:41:47.441 	29.685309	40.247100	12.208071	7.637085	2.604235	29.167330	39.153364	13.019607	8.090911	3.450605	114.021775	20.295312	32.608507	3.572341	36.448616	59.979043
오후 8:41:48.437 	30.676610	40.620694	11.387216	7.247343	2.484518	29.972519	39.479593	12.417434	7.671962	3.304302	114.015013	19.926651	32.103923	3.544009	35.965495	60.490496
오후 8:41:49.415 	31.047334	40.331961	11.347116	7.219296	2.498632	30.333371	39.175709	12.464926	7.646335	3.320359	114.078231	19.972295	31.906938	4.047722	41.717692	54.234585
오후 8:41:50.450 	30.973247	39.775936	11.569602	7.450792	2.564107	30.260951	38.808819	12.768214	7.806733	3.390084	114.012371	19.840665	31.866612	4.566382	40.957870	54.475749
오후 8:41:51.429 	30.452882	40.210281	11.880083	7.475762	2.572916	29.934668	38.927175	13.076288	7.853890	3.414477	114.015013	19.917947	31.963186	4.537289	41.104686	54.358026
오후 8:41:52.470 	29.829427	40.369622	11.814592	7.633213	2.626295	29.400809	39.430884	12.988180	7.851506	3.445340	113.950430	19.510218	31.221925	2.970759	42.102808	54.926433
오후 8:41:53.473 	29.851049	40.258982	12.034309	7.672376	2.620827	29.647423	39.054880	13.128447	7.882278	3.466781	113.931220	19.296774	30.769246	3.010998	42.140687	54.848315
오후 8:41:54.553 	29.596084	40.221097	12.051853	7.785490	2.606431	29.343426	39.178477	13.173852	7.958902	3.467851	113.892821	20.155973	31.908142	3.190830	41.849379	54.959791
오후 8:41:55.569 	29.202275	40.957922	11.848412	7.513196	2.515466	29.278909	39.535609	12.894305	7.779588	3.389299	113.952417	20.131915	32.082060	3.586092	41.611721	54.802187
오후 8:41:56.531 	29.546168	40.701173	11.702202	7.595992	2.547936	29.566335	39.320850	12.786210	7.851138	3.440700	113.797156	19.612630	31.851720	4.323132	40.569697	55.107171
오후 8:41:57.524 	29.506653	40.769405	11.576958	7.681928	2.561686	29.376768	39.481834	12.802874	7.868076	3.443639	113.826235	20.010085	32.532395	4.841266	39.843844	55.314890
오후 8:41:58.614 	29.662078	40.756474	11.513312	7.694109	2.572241	29.425438	39.477299	12.699467	7.880324	3.441342	113.768091	19.797372	32.638572	5.140629	39.624849	55.234521
오후 8:41:59.696 	29.613888	40.845803	11.523415	7.716040	2.572438	29.453881	39.458448	12.725394	7.873979	3.441591	113.640743	19.644529	32.846402	5.643953	39.098192	55.257855
오후 8:42:00.778 	29.516514	40.866709	11.601928	7.767950	2.560275	29.356259	39.564745	12.777694	7.930840	3.436714	113.619354	19.739350	33.041338	5.329005	38.845402	55.825593
오후 8:42:01.715 	29.609598	40.775324	11.588682	7.753323	2.564012	29.429244	39.423801	12.704728	7.934732	3.445155	113.609467	20.124906	33.380457	4.836785	38.366540	56.796676
오후 8:42:02.752 	29.508304	40.671300	11.691585	7.656714	2.510454	28.903662	39.672160	12.779445	7.989289	3.400436	113.589699	20.327666	33.415810	4.367211	33.340447	62.292342
오후 8:42:03.795 	29.524131	40.199486	11.981555	7.818381	2.533597	29.163811	39.175741	12.978056	8.142840	3.432218	113.609467	20.043506	32.548363	4.737532	29.139748	66.122720
오후 8:42:04.770 	29.637256	40.257708	11.783189	7.782180	2.540558	29.409495	39.195029	12.710391	8.080510	3.402732	113.412092	19.618917	32.279364	5.646830	25.121583	69.231587
오후 8:42:05.725 	29.989993	40.471414	11.512381	7.588670	2.530704	29.748457	39.312292	12.559904	7.962322	3.416185	113.465040	19.407203	31.683573	7.916665	21.906186	70.177149
오후 8:42:06.729 	30.144477	40.247578	11.655884	7.532047	2.521306	29.854561	39.165393	12.762733	7.948726	3.401394	113.435809	19.083827	31.267229	9.333938	20.534578	70.131484
오후 8:42:07.703 	30.393338	40.110470	11.630237	7.524972	2.504620	30.152328	38.918013	12.642472	7.981577	3.412756	113.412092	19.169331	31.255812	9.207254	21.660608	69.132139
오후 8:42:08.718 	30.236492	39.820948	11.894974	7.739344	2.577680	29.904044	38.479398	12.907099	8.220392	3.524645	113.447639	19.394456	31.548602	8.315589	20.663775	71.020636
오후 8:42:09.759 	30.235663	39.740977	11.953285	7.741882	2.569380	29.972991	38.419159	12.870793	8.304525	3.550832	113.362855	19.620550	31.922862	8.035787	20.708155	71.256058
오후 8:42:10.800 	30.590094	39.412793	11.966691	7.685843	2.599387	30.168309	38.246715	12.850461	8.232454	3.571986	113.401222	19.610655	32.398499	7.709477	20.227457	72.063066
오후 8:42:11.755 	29.837399	39.694891	12.078089	7.828267	2.646073	29.706992	38.453565	12.962582	8.355147	3.586719	113.443559	19.423552	32.369278	7.169751	18.975672	73.854578
오후 8:42:12.759 	29.736158	39.803942	12.034073	7.808717	2.629642	29.695237	38.506755	12.903441	8.372643	3.563519	113.557927	19.781038	32.176352	7.419561	19.210331	73.370108
오후 8:42:13.756 	29.792173	39.847183	11.818279	7.778958	2.633226	29.781854	38.464230	12.740342	8.439521	3.545569	113.617021	19.414391	31.898022	7.426553	19.222334	73.351112
오후 8:42:14.843 	29.818037	39.895801	11.798531	7.814588	2.643670	29.720103	38.488976	12.829604	8.481361	3.575388	113.586555	19.161618	31.662596	7.275144	19.196548	73.528308
오후 8:42:15.755 	31.264204	40.123634	10.946635	7.407239	2.435246	31.119179	38.513278	12.300062	8.119083	3.366792	113.596101	19.104065	31.398377	7.165729	19.090910	73.743361
오후 8:42:16.691 	32.591417	38.778722	10.792759	7.394428	2.440104	32.181190	37.509583	12.083898	8.088424	3.339052	113.598139	19.122788	31.443603	7.138386	20.047270	72.814344
오후 8:42:17.709 	31.957537	37.130459	10.962254	8.687457	2.928158	30.756271	35.608863	12.134045	10.395213	4.139046	113.691648	19.091124	31.459762	7.355208	19.821402	72.823389
오후 8:42:18.669 	31.615478	38.504222	10.582310	8.432271	2.936065	30.784118	37.203133	11.530430	10.008599	4.031080	113.787356	18.724299	31.205068	3.713323	24.490595	71.796082
오후 8:42:19.518 	31.975264	38.120288	10.598712	8.438315	2.921868	31.631054	36.383732	11.586054	9.938614	3.979988	113.797381	18.919432	31.404718	3.256740	24.367780	72.375480
오후 8:42:20.516 	33.553315	37.996534	10.207360	7.941949	2.785599	33.002169	36.545244	11.267606	9.362086	3.754574	113.991299	18.688375	30.438920	3.165606	24.651310	72.183084
오후 8:42:21.529 	34.702362	38.004228	9.896014	7.425804	2.607473	34.723314	36.248343	10.932953	8.634911	3.469217	113.998482	18.583265	30.335834	1.463262	27.294027	71.242711
오후 8:42:22.548 	33.788332	39.639762	9.552321	7.212860	2.554300	33.549760	37.909893	10.687870	8.434285	3.376042	113.960037	18.316660	30.077454	1.258203	26.772933	71.968864
오후 8:42:23.559 	34.740204	38.708542	9.480945	7.208802	2.526339	34.406635	37.153124	10.595660	8.396132	3.363504	114.036953	18.219780	29.784466	1.220702	27.291698	71.487600
오후 8:42:24.523 	34.610955	40.597088	9.045113	6.764289	2.372032	34.549546	38.948806	10.030688	7.797124	3.146133	113.942701	18.349409	30.025165	1.386518	28.011972	70.601511
오후 8:42:25.550 	34.442734	40.587833	9.060968	6.810555	2.381862	34.545247	38.865301	10.034802	7.789090	3.134567	113.942701	18.349409	30.001519	1.728097	30.477571	67.794332
오후 8:42:26.564 	34.457011	40.186488	9.370249	7.014962	2.455162	34.651032	38.331986	10.364830	8.032335	3.245889	113.882039	18.272850	29.717039	2.317413	33.566928	64.115660
오후 8:42:27.557 	34.478656	40.871528	9.263405	6.656187	2.374462	34.635185	38.832331	10.264757	7.734052	3.180525	113.806517	18.230278	28.945298	2.929374	34.213445	62.857181
