Time	Fp1_Delta(%)	Fp1_Theta(%)	Fp1_Alpha(%)	Fp1_Beta(%)	Fp1_Gamma(%)	Fp2_Delta(%)	Fp2_Theta(%)	Fp2_Alpha(%)	Fp2_Beta(%)	Fp2_Gamma(%)	Heartbeat(bpm)	SDNN(ms)	RMSSD(ms)	VLF(%)	LF(%)	HF(%)
오후 9:38:41.182 	17.432468	28.565467	18.068764	16.877891	10.066287	20.685402	32.348049	16.618774	13.598691	8.187514	79.301033	57.517881	36.046845	3.505606	59.443759	37.050635
오후 9:38:42.197 	17.462346	28.851413	18.163800	16.890776	9.925759	20.673531	32.486698	16.500213	13.577450	8.133474	79.390365	58.163410	36.719506	4.853767	58.916639	36.229594
오후 9:38:43.171 	17.706402	28.764102	18.175764	16.798573	9.912296	20.770424	32.490529	16.517537	13.539624	8.219555	79.421942	58.640538	37.496512	7.435469	59.220593	33.343938
오후 9:38:44.236 	17.614725	28.882129	18.339890	16.675441	9.850593	20.668037	32.517528	16.649324	13.531102	8.301658	79.295784	59.000244	38.179966	7.096113	58.320925	34.582962
오후 9:38:45.231 	17.569059	28.781752	18.356880	16.773574	9.873364	20.690851	32.417086	16.596134	13.480305	8.215189	79.238095	59.284942	38.076018	7.315414	58.355317	34.329269
오후 9:38:46.241 	17.592456	28.778635	18.347600	16.844985	9.852156	20.582902	32.452449	16.608327	13.520186	8.220903	79.286720	59.530736	38.511221	8.725872	57.260443	34.013685
오후 9:38:47.224 	17.831050	28.571519	18.456628	16.792601	9.976766	20.872694	32.349812	16.592250	13.412393	8.196548	79.143876	59.247132	38.580118	8.773930	57.298531	33.927539
오후 9:38:48.257 	17.897396	28.448648	18.595045	16.812419	9.885309	20.838729	32.218460	16.620346	13.462254	8.183278	79.013388	59.768525	38.508140	7.777793	57.740698	34.481509
오후 9:38:49.253 	18.072228	28.608763	18.708307	16.683216	9.784894	20.638772	32.336408	16.439587	13.386554	8.049162	78.948001	60.414068	38.703635	7.722495	57.841876	34.435628
오후 9:38:50.316 	18.074938	28.672602	18.718372	16.594019	9.743092	20.551907	32.318220	16.531363	13.401641	8.114414	79.034237	60.071091	39.176477	8.299993	55.977962	35.722045
오후 9:38:51.259 	17.963462	28.760846	18.706038	16.657579	9.775548	20.519590	32.321691	16.433018	13.423401	8.183608	79.117744	59.713411	38.892181	8.329392	55.248059	36.422549
오후 9:38:52.214 	18.029052	28.710282	18.678298	16.600563	9.818129	20.587326	32.229648	16.477530	13.427483	8.179793	79.253820	58.578724	38.392179	8.036980	55.135447	36.827574
오후 9:38:53.219 	18.011516	28.879431	18.413731	16.616573	9.759571	20.463126	32.545855	16.331238	13.516874	8.102857	79.511548	59.223629	39.390868	7.765388	57.332769	34.901843
오후 9:38:54.221 	17.196749	28.621005	18.824077	16.989408	10.040100	21.851837	33.094214	15.228408	13.274005	7.881054	79.680766	60.701481	39.277513	6.950867	60.815232	32.233901
오후 9:38:55.287 	17.301623	28.315025	18.830851	17.131056	10.125682	21.719064	33.327667	15.268422	13.410663	7.795940	79.821076	61.243771	39.204969	6.782964	63.225570	29.991466
오후 9:38:56.248 	17.239324	28.395196	18.920264	16.977973	10.176411	21.797359	33.039983	15.310174	13.506335	7.882887	79.686066	60.969445	39.405958	6.382970	63.024095	30.592935
오후 9:38:57.242 	17.242783	28.479078	19.135917	16.932311	10.102035	21.584487	33.003094	15.355930	13.600141	7.873510	79.648983	60.939831	39.345565	6.524163	63.143805	30.332032
오후 9:38:58.265 	17.041907	29.036412	19.098455	16.769762	10.000981	21.892136	32.821388	15.358873	13.565907	7.852238	79.760336	61.320545	39.501390	5.618721	61.523034	32.858245
오후 9:38:59.229 	16.914689	26.535513	20.076096	17.846720	10.739583	21.421796	31.152760	16.180329	14.303290	8.356408	79.829424	61.404241	39.259851	5.246178	60.557356	34.196466
오후 9:39:00.273 	16.918061	26.480134	19.842546	18.094704	10.725384	21.573780	30.995860	16.213635	14.200393	8.352074	79.813470	61.356497	38.958364	4.519189	61.188773	34.292038
오후 9:39:01.241 	16.951326	26.594931	20.003499	18.012477	10.677026	21.674216	30.822584	16.257234	14.290160	8.360306	79.569635	59.609507	38.833542	3.976398	63.017515	33.006087
오후 9:39:02.251 	16.928915	26.559514	20.192381	17.990242	10.684606	21.598345	30.861306	16.282025	14.331553	8.400755	79.506271	58.801572	39.307773	3.121178	65.178758	31.700064
오후 9:39:03.275 	17.126131	26.404722	20.251085	17.935266	10.752462	21.575219	30.926971	16.281545	14.288787	8.433612	79.406151	57.828093	39.216923	2.872780	65.213075	31.914146
오후 9:39:04.306 	17.024042	26.336869	20.388328	17.839695	10.757541	21.680287	30.793377	16.380482	14.343867	8.395162	79.301033	57.376450	39.269944	2.677443	65.210952	32.111605
오후 9:39:05.305 	16.825738	26.482161	20.287716	18.089890	10.729774	21.760624	30.612609	16.453208	14.453532	8.432492	78.963814	55.183119	39.249654	2.481688	65.346767	32.171545
오후 9:39:06.260 	16.729765	26.325831	20.458117	18.098078	10.725852	21.581226	30.642931	16.523409	14.551182	8.402058	78.888523	54.335271	38.813124	2.135784	62.940703	34.923512
오후 9:39:07.305 	17.230347	26.118230	20.482044	17.837623	10.840198	21.543488	30.749810	16.536395	14.520796	8.419691	78.846989	54.313196	38.472101	2.005083	62.400965	35.593952
오후 9:39:08.267 	17.163994	26.456513	20.378119	17.862751	10.760101	21.507243	30.865967	16.442317	14.627774	8.379797	78.863773	54.760496	38.941527	1.499031	62.819626	35.681343
오후 9:39:09.336 	17.177572	26.554016	20.337147	17.866068	10.757694	21.505394	30.916331	16.471492	14.543152	8.417556	78.790221	55.278672	38.962145	1.474342	63.047590	35.478068
오후 9:39:10.385 	17.240910	26.241091	20.202172	18.014900	10.842076	21.497793	31.095394	16.346164	14.472164	8.492783	78.727822	55.248420	38.973620	2.276146	62.877633	34.846222
오후 9:39:11.367 	17.437385	26.114739	20.212736	17.971081	10.834677	21.650934	30.543780	16.492673	14.590643	8.613749	78.779724	55.355174	38.307360	2.302204	63.298415	34.399381
오후 9:39:12.389 	15.559334	26.121377	20.562936	19.019720	11.385801	21.569380	29.602427	16.766981	15.249926	9.035276	78.779724	55.355174	38.205021	2.436721	63.458989	34.104291
오후 9:39:13.405 	15.734508	25.733434	20.670589	19.052756	11.326257	21.709365	29.716589	16.493210	15.324505	9.026420	78.681290	54.220406	38.244789	2.471726	63.148187	34.380087
오후 9:39:14.450 	14.608444	25.087736	21.119560	19.801297	11.768819	21.241924	28.490174	16.746117	16.181426	9.559208	78.325828	51.310597	37.981020	2.187936	63.075394	34.736670
오후 9:39:15.502 	14.072559	25.795400	20.995239	19.938197	11.753716	21.340694	28.451565	16.735041	16.026435	9.632645	78.242921	50.920465	38.086596	2.281562	63.469067	34.249371
오후 9:39:16.394 	13.961221	25.553103	21.117186	19.935823	11.909663	21.260945	28.256313	16.820945	16.153484	9.664163	78.157472	50.684899	37.737960	2.861934	62.484990	34.653076
오후 9:39:17.300 	13.771317	25.602937	21.486111	19.897607	11.827886	21.363342	28.034555	16.780852	16.221799	9.736014	78.124050	50.512303	37.856592	2.044033	63.725229	34.230737
오후 9:39:18.335 	13.704100	25.314834	21.570062	19.998026	11.927243	21.134450	28.063015	16.700682	16.261800	9.866889	78.144698	50.298556	37.405759	1.824452	63.678603	34.496945
오후 9:39:19.353 	13.239201	28.890875	20.601565	18.662939	11.213451	20.027270	30.804239	17.097522	14.820501	8.961824	78.152239	50.660677	37.500000	1.648711	63.839647	34.511642
오후 9:39:20.342 	16.848263	29.060035	18.531627	16.959095	10.307491	24.924784	30.533634	14.731543	13.206490	8.131455	78.382928	51.208200	38.776192	2.539998	63.031458	34.428544
오후 9:39:21.340 	17.892736	28.788248	18.676413	16.768275	10.179577	25.778902	30.117674	15.041630	12.989147	8.091631	78.559947	52.098962	38.768424	2.497087	63.655201	33.847712
오후 9:39:22.316 	19.113421	32.205702	17.028606	15.518345	9.386148	25.020930	29.327428	15.153879	13.773014	8.493078	78.836612	53.003468	37.958736	3.978082	65.575654	30.446264
오후 9:39:23.383 	21.948360	29.575404	16.923614	15.286467	9.462169	25.422859	29.543573	14.940921	13.458668	8.425251	78.948001	55.610361	38.432941	5.725970	62.478070	31.795960
오후 9:39:24.330 	22.748743	29.486584	16.634402	15.123944	9.521170	25.299329	29.164184	14.915356	13.451617	8.676301	79.427208	63.472893	40.286230	6.359750	62.031617	31.608633
오후 9:39:25.419 	22.669848	29.388059	16.578080	15.181704	9.580321	24.767657	29.315152	15.061996	13.432302	8.865612	79.868360	66.997347	40.007597	9.425144	64.795654	25.779202
오후 9:39:26.400 	38.816715	35.470522	11.578559	6.672530	4.197109	24.766554	28.136983	14.686554	14.525739	9.628386	80.461508	73.688630	40.278062	12.079732	66.490774	21.429494
오후 9:39:27.371 	46.200966	28.661132	13.697004	4.687627	2.738265	10.141210	20.631906	41.235593	13.640837	5.147925	80.782904	75.501146	40.647915	14.664507	65.690090	19.645402
오후 9:39:28.400 	46.779427	32.359656	10.675134	3.971590	2.355855	22.477494	30.897474	25.000501	10.185196	3.571974	81.339776	78.358146	40.353948	15.529389	65.750334	18.720277
